,smiles,mp
7625,Cc1cc(C(C)(C)C)c(O)c(C)c1COC(=O)c1cccc(C(=O)OCc2c(C)cc(C(C)(C)C)c(O)c2C)c1,155.5
103892,Clc1cc(N2CCC3(CC2)OCCO3)nc(N2CCC3(CC2)OCCO3)n1,130.5
156645,C[Si](C)(C)C#Cc1cccc2ccccc12,42.0
161586,CC(C)(C)c1ccc(CCC(N)C(O)c2ccc(F)cc2)cc1,139.5
125448,Cc1nc(-c2ccccc2)[nH]c(=O)c1C,206.0
201269,CC(C)(C)C(=O)NCCC(=O)NC1CCCCC1Nc1cccc2c1C(=O)c1ccccc1C2=O,168.0
121881,Clc1cc(Cl)c2ocnc2c1,98.5
188840,O=C(Nc1ccc2c(c1)nc1n2CCC1)c1cc2cccnc2n1Cc1ccccc1,251.5
121028,COc1ccccc1N1CCN(CCCn2c(=O)[nH]cc(C)c2=O)CC1,169.0
165373,Cc1cc(S(F)(F)(F)(F)F)ccc1C(=O)NC(=N)N,183.25
31981,CCN1C(=O)/C(=S2\CN(CC)c3ccccc32)SC1=S,247.0
192816,COc1cc2c(cc1O)CCN(Cc1cccnc1)C2,165.5
199170,CN1C(=O)NC(=O)C1=O,147.5
123002,Cc1cc(C)cc(Sc2c(CC#N)nc(C)n2C)c1,81.5
194834,Cc1nnc(-c2ccc3occ(-c4ccc(SC(F)(F)F)cc4)c3c2)o1,170.5
171549,CC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,89.5
57369,COc1cccc(Oc2cccc(NC(=O)c3ccn4c3CSC4c3cccnc3)c2)c1,130.0
54582,CC1CCn2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nc2N1,232.5
103703,CCCCCC[C@H](C)Oc1ccc(-c2ccc(OC(=O)c3ccccc3)cc2)cc1,84.0
126609,Cc1c(-c2ccc(OCc3ccccc3)cc2)n(Cc2ccc(OCCBr)cc2)c2ccc(OCc3ccccc3)cc12,132.5
81625,O=C1CCC(c2ccc(/N=C(\CCc3ccccc3)c3ccc(O)cc3O)cc2)=NN1,209.0
132621,Cc1ccc(C(O)=S)c(F)c1F,214.5
103717,COc1ccc(CN2CC(COC(c3ccccc3)(c3ccccc3)c3ccccc3)CC2=O)cc1,172.0
90797,CCOC(=O)c1ccc2c(c1)/C(=C/CCI)CN2,81.0
41020,CC(=O)Nc1ccc(C(=O)/C=C/N(C)C)cc1,185.5
132196,O=C1C2CC2C(=O)N1CCC1=CCCCC1,60.5
104259,CN1C(=O)CC[C@]2(C)c3ccc(Sc4ccc5cc(F)ccc5n4)cc3CC[C@@H]12,153.5
83943,Cc1cc(C)c(-c2csc(N)n2)c(C)c1,138.0
201723,CC(C)OC(=O)Nc1c(C(O)(C(F)(F)F)C(F)(F)F)ccc2ccccc12,140.0
20008,C=CCNC1CN(C)CCN1c1ncc(SC)c(Cl)n1,89.5
149240,O=C(c1ccc(F)cc1C(F)(F)F)N1Cc2cccn2Cc2ccccc21,154.5
69584,COC(=O)C1=CCCN(CCC2Cc3ccccc3OC2(C)C)C1,196.5
161972,CC(C)C(=O)c1ccc(N2CCN(C)CC2)cc1,75.0
118371,Cn1c(COc2ccc(C(C)(CCC(=O)O)c3ccc(OCc4nc5ccccc5n4C)cc3)cc2)nc2ccccc21,111.0
70374,CC1(c2ccccc2)OC(/C=C/c2cccnc2)=CC1=O,107.0
188014,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CS[C@H]1Oc1cncc(-c2c(C)nn(C)c2C)c1,166.0
133441,CC(C)n1c(=O)n(CC2CO2)c2cc(-c3ncc(C(F)(F)F)cc3Cl)ccc21,110.5
90548,CC(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)Nc1ccc(C(=O)NCC(=O)O)cc1)C(C)C)C(=O)C(F)(F)F,113.0
52001,Cc1cccc(C)c1N(CCn1ccnc1)C(=O)CCCc1cccnc1,105.0
101476,CCOC(=O)C(Cc1ccccc1)(Cc1ccc([N+](=O)[O-])cc1)C(=O)OCC,70.5
118942,Cc1cc(-c2cc(O)c(SCc3ccccc3)c(=O)o2)cc(C)c1O[Si](C)(C)C(C)(C)C,138.0
70257,Cc1cccc(C)c1C(=O)Oc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,164.0
121018,FC(F)(F)COc1ccccc1N1CCNCC1,107.5
196304,CC(=O)N1c2ccc(-c3ccc(CN(C)C)cc3)cc2C(Nc2ccccc2)CC1C,90.0
1661,CC(=O)NC1CCCc2sc(C(C)=O)cc21,169.75
127348,COCc1cnc2c(N)cccc2c1Cl,107.0
175494,COC(=O)CCNc1ccccc1CNC(=O)[C@@H]1Cc2ccccc2N1S(=O)(=O)c1ccc(-c2cccc(C(F)(F)F)c2)cc1,60.0
210282,CC(C)Oc1cc(COc2cc(CCC(=O)O)n(-c3ccccc3)n2)cc(COc2ccc(Cl)cc2Cl)c1,109.0
119511,O=C(C1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1)N1CCNCC1,180.0
162928,CC(C)Cn1c(CO)c(-c2ccc(Cl)cc2)c2cc(OCc3ccccc3)ccc2c1=O,87.5
112657,CC(C)N(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccccn1)NC(=O)OC(C)(C)C,104.5
63597,CCN(CC)CC1CCCN(CCNC(=O)N2c3ccccc3C(=O)Nc3cccnc32)C1,184.5
174463,Cn1ncc(/C=C/C(=O)Nc2ccc(CS(C)=O)cc2)c1-c1ccc(F)cc1,240.5
34585,CC[C@@H]1C[C@]2(C)[C@@H](O)CC[C@H]2[C@H]2CCc3cccc(O)c3[C@@H]12,156.0
78204,CCCc1c(OCCCOc2ccccc2)ccc2c1OC(CCC(=O)O)(CCC(=O)O)CC2=O,161.75
99807,CC(C)(C)c1cc2c(c(C(C)(C)C)c1)O[PH](=O)Oc1c(cc(C(C)(C)C)cc1C(C)(C)C)C2,164.0
107700,COc1cc(OCCCN2CCc3cc(OC)c(OC)cc3C2)ccc1NC(=O)c1cccc2c(=O)c3cccc(C)c3[nH]c12,183.5
112926,Cc1ccc(S(=O)(=O)N2N=C(c3ccccc3)CC3CC=CC32)cc1,164.0
17601,CC(=O)NC1CCC(=O)c2sccc21,162.0
160857,CCSc1cc(C)nc(SCC)c1NC(=O)CN1CCN(CCSc2nc3cccc([N+](=O)[O-])c3o2)CC1,51.0
220098,Cn1cc(Br)nc(Nc2cnn(C3CC3)c2)c1=O,229.0
158256,O=C(/C=C/c1ccc(Sc2ccccc2[N+](=O)[O-])c(Cl)c1Cl)N1CCOCC1,211.5
109340,OCc1nc2cc(Br)cnc2[nH]1,231.5
47065,CNC(=O)c1cnn(-c2ccc(OC)cc2)c1Cl,145.0
98712,CN(C)CCc1c[nH]c2ccc(Cc3nnnn3C)cc12,176.5
221224,COc1cc(-c2ncn(C)c2-c2scc(OC)c2OC)cc(OC)c1OC,142.5
58347,CCCN(CC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)C(=O)OCc1ccccc1,93.0
141114,COc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2N)cc1,195.0
185223,CCOC(=O)C1=CC2(CCC1S(=O)(=O)Nc1ccc(F)cc1Cl)OCCS2,133.5
102264,Cc1noc(NS(=O)(=O)c2ccc(Br)cc2)c1Br,147.5
81899,CC(C)(Cc1ccc(F)cc1)NC(=O)c1coc(C2C3CCC(O3)C2Cc2ccccc2CCC(=O)O)n1,68.0
86893,N#Cc1cc([N+](=O)[O-])cc(O)c1O,187.0
175606,COC(=O)C(C)c1ccc(OCCNC(=O)[C@@H]2Cc3ccccc3N2S(=O)(=O)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1,72.5
94288,COc1ccc(CNC2CC3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c(OC)c1,237.5
60771,O=C(Cc1ccccc1)N1CCc2[nH]c(=O)n3nc(-c4ccccc4F)nc3c2C1,311.5
147109,O=C1Nc2ccccc2C12CCCC2Br,239.0
157578,NC(=O)c1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)cc1,227.0
103593,COc1ccc(Cl)c(Cc2c(Cl)nc(N3CCOCC3)nc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1,160.5
54871,O=C(O)c1cc(OCc2ccccc2)c(OCc2ccccc2)cn1,203.6
149616,CSc1cccc(C(=C2CN(C(c3ccccc3)c3ccccc3)C2)S(C)(=O)=O)c1,146.0
218723,O=C(N[C@H]1CC[C@H](CCN2CCCCC2c2coc3cccc-3c2)CC1)C1CCC(C(F)(F)F)CC1,190.0
195332,Cc1cc(N)cnc1Oc1cccc(C(C)(C)C)c1,83.5
77222,CC1(C)CCC2(Cc3ccc(Cl)cc3)OC12CO,37.0
175070,CNCC1Cc2cc(Cl)cc(-c3ccccc3F)c2O1,160.0
196347,O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,183.0
107639,Nc1ccc2nc3c(=O)[nH][nH]c(=O)c3c(O)c2c1,220.0
178905,COc1ccc(C2CCCCC2)cc1-c1csc(NC(=O)C2CCN(C(=O)c3cnccn3)CC2)n1,129.0
83074,Ic1cccc2c(SSc3cccc4c(I)cccc34)cccc12,202.5
176117,Cc1c(NC(=O)CC(C)(C)C)c(C)c2c(c1-c1cccc(N3CCCC3)c1)OCC2c1ccc(C(C)C)cc1,206.5
158188,CN(CCCCC(=O)O)c1ccc([N+](=O)[O-])cc1C=O,107.5
18159,CCOC(=O)Cc1cccc(OCc2ccc3oc([N+](=O)[O-])c(-c4ccccc4)c3c2)c1,67.5
62623,CCCn1c(-c2ccccc2)nc2cc(C(=O)OC)ccc21,79.8
119093,CCNC(=S)NS(=O)(=O)c1cc2c(cc1OCC)OCCC2CNC(=O)N1CC(C)=C(CC)C1=O,179.0
21402,CN1C(O)=C(C(=O)NCc2ccccc2)c2ccsc2S1(=O)=O,176.5
114059,CCCCOc1nc2cccc(C(=O)OC)c2n1Cc1ccc(-c2ccccc2C#N)cc1,74.5
218184,O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,189.0
96012,CCCCS(=O)(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@@H](C)C(=O)O,90.0
26492,COc1ccc(-c2cc(C=O)[nH]c2-c2ccc(OC)cc2)cc1,165.5
10774,CN(C)CC#CC(C)(O)c1ccccc1-c1ccccc1,72.0
35107,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2C(F)F,102.5
155384,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2CCN1C(=O)c2ccccc2C1=O,111.5
91599,CCCCc1cc2ccccc2c(Cc2ccc(C(=O)O)cc2)n1,112.0
139492,O=C(O)c1cccc(F)c1Nc1ccccc1F,176.0
184565,COCCc1nc2c(N)nc3cc(OCCn4cccc4)ccc3c2n1CC(C)(C)O,168.5
73506,CCOC(=O)Nc1cc(C(=O)NC(C)C)c(Cl)cc1F,128.5
204699,CCc1ccccc1N1C(=O)NCc2c(-c3ccccc3)cccc21,152.5
101143,Cn1cc(-c2noc(C(N)CN3CCCCC3)n2)c2ccccc21,146.5
120328,FC(F)(F)c1ccc2c(C3CCNCC3)c[nH]c2c1,212.0
143051,CS(=O)(=O)c1ccc(/C(=C\C2CCCCCC2)C(=O)Nc2nccs2)cc1,164.0
156642,C#Cc1cccc2cc3ccccc3c([Si](C)(C)C)c12,67.0
47728,Cc1nc[nH]c1CN1CCC(Nc2nc3ccccc3n2Cc2ccco2)CC1,242.1
209598,OCCCc1ccc(OCCN2CCOCC2)cc1Oc1ncc(C(F)(F)F)cc1Cl,69.80000000000001
107893,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3c(=O)c(C)c(C4CC4)oc23)CC1,140.0
2350,NS(=O)(=O)c1cc(C(=O)O)cc(SCc2ccsc2)c1Oc1ccccc1,223.0
16978,CC(C(=O)O)c1cccc(C(=O)c2cc3cc(C(=O)O)sc3s2)c1,244.0
172175,O=C1c2ccccc2C(=O)N1Cc1cc2cc(Cl)cc(-c3ccccc3)c2o1,164.5
124299,CC(C)(C)OC(=O)Cn1cc(Cl)c(-c2cc(Cl)cc(Cl)c2)n1,86.0
94102,COc1cc(OC)c(N=C=O)c(OC)c1,68.5
134709,O=C(O)C(F)c1cc(F)cc(F)c1,100.0
23746,O=C1/C(=C/n2ccnc2)CSc2ccc(Cl)cc21,140.0
728,COC(=O)Nc1ccc(O)c(Cl)c1,97.0
24068,COc1ccc(-n2c(-c3ccccc3)cnc2S)cc1,167.4
108242,C1CC2CNCCNCCNCCNCC(C1)N2,90.25
195813,COc1c(Cl)ccc(-c2cc(N)c(Cl)c(CNCC(=O)O)n2)c1F,190.0
200851,CC1(C)C(=O)CC(=O)C(C)(C)C1=O,92.75
147659,Cn1ncnc1COc1nn2c(-c3ccccc3F)nncc2c1-c1cccnc1,182.0
133709,O=C(/C=C/c1cccc(Br)c1)Nc1ccc(CN2CCCCC2)cc1,144.5
6485,CN(C)S(=O)(=O)CS(=O)(=O)c1ccccc1,102.5
184177,CC(C)n1c2ccccc2c2cc(NC(=O)c3ccccc3Cl)ccc21,195.0
127649,Oc1ccc(C2OCCN3C(CCc4ccccc4)CCC23)cc1,171.0
101081,CCC(Oc1ccccc1F)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,137.0
174141,N#Cc1ccc2oc(-c3cccc(O)c3)cc2c1,223.0
54613,N#CC1CC(=O)c2cc(F)ccc2O1,88.0
36618,COC(=O)CSCNC(=O)c1ccccc1,66.5
22567,COC(=O)C(c1ccc(O)cc1)N1CC(NC(=O)Cc2ccccc2)C1=O,173.25
36685,N=C(CSc1nc2cc(Cl)ccc2s1)NO,156.0
35658,C=CCO/N=C(\C(=O)O)c1nc(NC=O)sc1Cl,166.5
122515,Cc1nc(-c2ccc(Br)cc2)sc1C(=O)N[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,165.5
214154,CN(C)Cc1ccc2nc(NC(=O)c3ccc(C(C)(C)C)cc3)cn2c1,236.5
178568,O=C(/C=C/c1ccc(C(F)(F)F)cc1-c1cccnc1)Nc1ccc2[nH]ccc2c1,196.5
152616,Cn1ccnc1C(=O)c1[nH]c2ccc(Cl)cc2c1CC(=O)O,231.5
68045,CC(c1cc(C(C)(C)C#N)cc(C(C)(C)C#N)c1)n1ccnc1,78.5
96973,CC(C)C[C@H](NS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](C(C)C)[C@@H](O)c1c(-c2ccccc2)c1=O,112.0
74601,COC(=O)C1=C(C)NC(C)=C(P2(=O)OCCCO2)C1c1cccc([N+](=O)[O-])c1,222.0
127847,Cn1ccc(-c2cccc(C=O)n2)n1,99.0
194918,CSc1nnc(-c2ccc3occ(-c4ccc(OC(F)(F)F)cc4)c3c2)o1,138.5
40889,C=CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,59.0
212477,CCOC(=O)C(Cc1ccc(OCCN2CCC(C)(C)c3cc(/C(=N/OC)c4ccccc4)ccc32)cc1)OCC(F)(F)F,59.0
198274,CN(C)C(=O)c1c(F)cccc1I,87.5
38033,CCn1nc(C)c(N)c1C(N)=O,144.0
48129,CCC(=O)C1=C(O)CC(c2cc3ccccc3cc2C)CC1=O,118.0
200225,Cc1ccc(C(=O)NC(NC(=S)Nc2cccc(C)c2)C(F)(F)F)cc1,197.5
24907,CC1(C)NC(=O)OC12CCN(C(=O)OCc1ccccc1)CC2,208.5
111392,CCCCCCCCCOc1ccc2c(c1)C(CCNC(=O)CCC)CC2,54.0
1180,CCC1CCCC(C)/C1=N\C(C)COC,111.0
97330,N#CC(C(=O)Nc1ccccc1Cl)C(=O)c1nn(-c2ccccc2)c2c1Cc1ccccc1-2,296.0
208123,Cc1cc2c(cc1NC(=O)c1cccc(I)c1C(=O)NC(C)C)OC(F)(F)C2(O)C(F)(F)F,145.0
217943,CCC(=O)N(Cc1ccc(OC(F)(F)F)cc1)c1cc(Cl)cc(-c2nnn[nH]2)c1,144.0
76673,CCCCCCCCCCCCCCCCCNC(=O)OCC(CO)Oc1ccon1,71.5
104426,CCC(OC)(c1cccc(OCc2ccc3c(-c4ccoc4)cc(C#N)cc3c2)c1)c1nccs1,156.5
209276,Cc1cccc(-c2[nH]c(C(C)C)nc2-c2cccc(-c3ccc4c(c3)CCCS4=O)c2)n1,137.5
26224,CN(C)C(=O)C(C)(C)c1cc(C#N)ccc1O,147.0
52511,CCOC(=O)/C(=C\N(C)C)C(=O)c1cc(F)c(N2CCC(NC(C)=O)C2)nc1Nc1ccc(F)cc1F,185.0
80722,O=C(NCc1ccccn1)OCCOCCOC(=O)NCC1CCCCC1,66.0
122370,CCCN(CCC)Cc1csc(-c2ncn3c2CN(C)C(=O)c2ccccc2-3)n1,111.5
168845,Cc1cc([N+](=O)[O-])c2c(c1SC(=O)N(C)C)CCC2,180.0
139453,COCCOCCOCCOc1ccc(-c2nc(C(=O)Nc3nccs3)c(-c3ccc(Cl)cc3)[nH]2)cc1,121.0
107685,COc1cc2c(cc1OC)CN(CCOc1ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc1)CC2,154.0
21392,C1CC1Nc1nc(NC2CC2)nc(NC2CC2)n1,76.0
54764,COc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl,87.0
19884,Nc1cccc(NC(=O)C(=O)C(=O)O)c1,246.0
86262,Cc1c(CC(=O)O)c2cc(OCc3ccccn3)ccc2n1Cc1ccc(Cl)cc1,232.0
165251,CS(=O)(=O)NCCCc1c[nH]c(-c2ccc(F)cc2)c1-c1ccncc1,212.0
113233,O=[N+]([O-])c1ccc(C2CNCCO2)c(F)c1,112.5
17773,N#Cc1c(N2CCCCC2)cccc1[N+](=O)[O-],120.0
154748,Cc1cccc(Nc2nnc(C3OCOCO3)c3ccccc23)c1,161.0
67137,CCCN(CCC)CCc1cccc2[nH]c(=O)[nH]c12,190.5
88699,CCCOC(=O)c1cc(NC(=O)c2ccccc2C)ccc1Cl,104.0
120971,COC(=O)C1=C(C)NC(CC(=O)N2CCN(C3CC4CCC(C3)N4Cc3ccccc3OC)CC2)=C(C(=O)OC)C1c1c(Cl)cccc1Cl,209.0
101208,CN(CCN1CCOCC1)c1noc2cc(OC(=O)NCc3ccccc3)ccc12,106.5
194428,COc1ccncc1Nc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3c(OC)cccc32)n1,240.0
73021,O=C(c1ccccc1)P1(=O)Oc2ccccc2-c2ccccc21,134.5
190787,Cc1cc(C)n(-c2nc(Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3n2)n1,170.8
170343,COc1cc(N2CCN(CCc3coc4ccc(F)cc34)CC2)c2ncccc2c1,80.0
54876,O=C(O)/C=C/c1cc(=O)c(OCc2ccccc2)c[nH]1,236.0
92076,Oc1cc2ccccn2n1,127.5
140139,CCC(=O)Nc1c(C(=O)c2cccc(C)c2)[nH]c2cc(Cl)ccc12,153.5
53456,COc1cc(CCl)nc(N)n1,89.5
180594,CC(=N)Nc1ccc2nc(-c3ccccc3)ncc2c1,163.0
83104,c1ccc2c(c1)CCN2Nc1ccncc1,125.75
98564,O=C(c1ccc(Cl)cc1)c1cccc2cc[nH]c12,148.5
91460,O=S(Sc1ccccc1)c1ccccc1,69.5
156712,O=C(Cl)c1cc(Cl)c(Cl)c(Cl)n1,61.0
37676,Fc1ccc(C23CNCC(CO2)O3)cc1,89.0
84175,Cc1cn([C@H]2C[C@H](O)[C@@](C#N)(CO)O2)c(=O)[nH]c1=O,240.5
92662,O=C(O)C(=O)c1ccc(OCCOc2cccc(F)c2)cc1,108.5
50766,CCOC(=O)C(CC)Oc1ccc2c(-c3ccc(Cl)cc3)noc2c1,73.0
171588,COC(=O)[C@@H](NOC(C)(C)C)C(=C=O)c1cccc(OCC(=O)c2ccc3ccccc3c2)c1,111.5
191547,Cc1c(C)c(N2CCN(c3ccc(F)cc3)CC2)c(C)c2c1OC(C)(C)C2,176.0
98956,O=c1cc(CCN2CCC(c3c[nH]c4ccccc34)CC2)c2cc([N+](=O)[O-])ccc2[nH]1,252.0
154407,Cc1nc(OCC(F)(F)F)c([N+](=O)[O-])c(N2CCC(c3ccccc3)CC2)n1,115.5
200321,CCC#CC1(C(F)(F)F)OC(=O)Nc2ccc(OC)cc21,161.5
8606,COC(=O)CCCCCCCC(=O)CCC(=O)COC(C)=O,64.5
101145,CCOCn1c(-c2sc(Cl)c(Cl)c2Cl)c(C#N)c(Br)c1C(F)(F)F,86.0
114044,COc1cc2c(cc1Br)[C@@H](O)[C@H](Br)C(C)(C)O2,58.5
151448,Cc1c(S(=O)(=O)c2ccc(=O)[nH]n2)sc2ccc(Cl)cc12,258.5
184275,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(N)cc4Br)oc23)[C@@H]1CO,208.0
46560,CCCCCCCCCCOCc1ccc(CO)cc1,25.5
70137,CC1=C(c2cccc(C(F)(F)F)c2)n2ncc(C#N)c2N(C(=O)CCl)C1,180.0
113522,CN1C(=O)C(NC(=O)CCc2ccc(Cl)cc2Cl)CC(=O)c2ccccc21,183.0
18523,[N-]=[N+]=Nc1nc(N)c2ncn(COCCO)c2n1,191.5
22167,Clc1ccc(C(c2ccccc2)N2CCN(CCCn3cnc4ccccc43)CC2)cc1,106.0
44325,CCCCc1ccc(-c2ccccc2)c(C(=O)O)c1,75.0
120739,CC(C)(C)[C@H]1CC[C@@H](Nc2ncnc(I)c2Cl)CC1,89.5
54212,CC(C)(C)OC(=O)c1cc(-c2cccc(F)c2)c(=O)n2c1-c1sccc1CC2,136.0
193015,CC(C)(O)c1ccc(-c2ccc(=O)n(Cc3ccc(Cl)cc3)c2)cc1,157.0
68442,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(CF)C3)cc21,178.5
154202,O=c1c2cc(Cl)ccc2nc(C(S)c2ncnc3[nH]cnc23)n1-c1ccccc1Cl,237.65
150427,CCCc1nc2cc(CC(=O)O)ccc2o1,67.5
145199,CCOC(=O)c1ccccc1-n1c(=O)c2ccccc2n(CCCCBr)c1=O,101.5
121774,CCCCCCCNC(=O)Nc1ccc(N)cc1C(=O)NC1CCN(C(c2ccccc2)c2ccccc2)CC1,191.0
92185,CC(=O)Nc1cc(C(C)(C)C)nn1/C(=N\OS(=O)(=O)c1ccc(C)cc1)C(C)CN1C(=O)c2ccccc2C1=O,171.0
809,Cn1c(Oc2cccc(N=C=S)c2)nc2ccccc21,122.5
207250,CCn1nc(-c2ccccc2)c(C(C)=O)c(Nc2cc(C)no2)c1=O,178.14999999999998
26473,CCCCN1CCN(NC(=O)c2cc(Cl)c(N)cc2OC)CC1,173.75
156905,CCCc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,111.0
29646,CC(C)(C)OC(=O)N[C@H](Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(=O)O,84.5
22884,N#Cc1ccc(Oc2ccccc2)cn1,84.5
78470,COC1(c2cccc(OCc3ccc4ccccc4c3)c2)CCCOCC1,57.5
84519,NC(=O)c1cc(Cl)c(F)c(Cl)c1F,146.0
20560,OC1CCCC1Oc1ccc(Oc2ccccc2)cc1,63.5
62092,CCc1cn([C@H]2C[C@H](O)[C@@H](CN(C)C(=O)Cc3ccccc3Br)O2)c(=O)[nH]c1=O,183.5
24547,COC(=O)c1sccc1-c1ccccc1,64.5
69919,CCOC(=O)C(C(=O)CCCC(C)C)C1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,135.0
135308,O=C1Nc2ccc(Cl)cc2C(OCC2CC2)(C(F)(F)F)CN1C1CCC1,156.0
175607,CC(C(=O)O)c1ccc(OCCNC(=O)[C@@H]2Cc3ccccc3N2S(=O)(=O)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1,94.0
24228,O=C(/C=C(/c1ccccc1Cl)n1cncn1)c1ccccc1,80.0
110903,CCCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=S)Nc1ccc(CC(=O)OCC)cc1,122.0
36220,CON(C)C(=O)Nc1cccc(OC(C)C(N)=S)c1,95.5
154435,O=C(c1ccc2c(c1)OCC(c1ccccc1)=N2)N1CCOCC1,176.0
64268,OC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)COc1ccccc1,83.5
53494,CSCCOc1ccccc1NN,73.5
186259,CNC(=O)c1cc2ccc(OC)cc2n1CCNC(C)=O,177.5
40243,CC(C)(C)C(=O)/C(=C\c1ccc(Cl)cc1)n1cncn1,82.0
213752,Cc1nnc2n1N=C(c1ccc3c(c1)NC(=O)CO3)C(C)(C)S2,249.5
76183,CCC(=O)On1c(=O)c(=O)[nH]c2cc(C(F)(F)F)c(C#N)cc21,227.0
134176,CCOC(=O)CN1CCc2c(sc(N)c2C(=O)c2ccc(Cl)cc2)C1,105.5
145072,COCCOc1cc(NC(=O)OC(C)(C)C)c(NC(=O)CC(=O)c2cccc(I)c2)cc1C#Cc1ccccc1,172.0
115926,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(c4nc5ccccc5s4)CC3)c(F)c2)C(=O)O1,239.5
168052,CC(C)(C)OC(=O)COCCCCS(=O)(=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,89.0
221316,COc1cc(OC)c2c(=O)[nH]c(-c3ccc(OCCO)c(-c4ccc(S(C)=O)cc4)n3)nc2c1,281.5
15609,O=C1/C(=C/c2ccccc2)SC(=S)N1N=c1sc2ccccc2s1,288.5
54275,CC1=C(C(=O)N(C)Cc2ccc(Cl)cc2Cl)SC2=NCCN21,57.5
28020,O=c1c2c(nc3ccc(-c4nnn[nH]4)cn13)CSC2,285.0
63833,CC(C)C[C@H]1[C@@H](OC2CCCCO2)CC(=O)N1C(=O)OC(C)(C)C,82.0
136106,O=S(=O)(NCC1CCN(C[C@H]2COc3ccc4[nH]ccc4c3O2)CC1)c1ccccn1,87.0
99249,CCc1cc(-c2ccc(F)cc2)c(O)cc1OCCCCCC(c1ccc(OCC(=O)O)cc1)c1nnn[nH]1,103.0
69432,COc1ccc(Cc2nccc3cc(O)ccc23)cc1OC,191.0
46370,O=C1CCc2c(OCCCl)cccc21,57.0
107692,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(C)c5[nH]c34)cc1)CC2,175.0
25841,O=C(O)CC(CC(=O)O)c1ccc2oc3c(c2c1)CCCC3,167.5
59093,COc1cc(Cc2cnc(CCCOc3cccc(CN4CCCCC4)c3)[nH]c2=O)ccn1,93.5
66349,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccccc3c21,263.0
180963,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)Nc1ccc(-c2ccc(C(F)(F)F)cc2)cc1-c1nnn[nH]1,227.0
123067,Fc1ccc(N2CCN(Cc3cn4cc(Br)ccc4n3)CC2)cc1,111.0
188199,O=C(O)COc1ccc(CN2C(=O)C3(COc4cc5c(cc43)OCCO5)c3ccccc32)cc1,223.5
42173,Cc1cc(OC(F)F)nc(S(C)(=O)=O)n1,87.0
44086,COc1ccc2c(c1)SSSSS2,97.5
4641,O=C1COCCOCC(=O)N2CCOCCOCCN1CCOCC2,105.0
104480,OC1(c2ccc(-c3ccccn3)cc2)CN2CCC1CC2,237.5
73516,CCOC(=S)c1c(C)nc2sccn12,134.0
