,SMILES,Tm
7080,CCOC(=O)/C=C/c1cccc(c1)[N+](=O)[O-],348.15
11483,ClC(Cl)C(=O)c1ccc(cc1)C(=O)C(Cl)Cl,416.15
18186,CCN(CC)C(=S)SC(=S)N(CC)CC,304.15
22488,O=Cc1ccccc1F,228.65
10107,O=C1CCC2(C)C(CCC3C4CCC(C(C)CCC(=O)O)C4(C)C(O)CC32)C1,381.15
1518,COc1ccc(c(c1)OC)C(=O)O,382.15
10645,O=C(Nc1ccc(cc1)CCCCCCCC)c1ccc(C)cc1,386.15
726,CCCC(C(CO)O)O,339.15
18381,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,193.15
11271,O=C1N(N=C(C)C1Cc1ccc(O)cc1)c1ccccc1,483.15
16640,Nc1ccc(N)c2ccccc12,393.15
8010,c1ccc(cc1)NC2CCCCC2,288.15
1618,COc1cc(c(cc1F)C#N)F,364.15
17403,Nc1cccc2cccnc12,343.15
16294,NC(=O)c1cccs1,455.15
10583,Brc1ccc(N2C(=O)C3ON=C(C(=O)c4occc4)C3C2=O)cc1,449.15
15472,OCCSSCCO,299.15
3042,Cc1cccc[n+]1[O-],321.15
20784,CC1CC1C,123.54999999999998
13117,CC(=O)CCCCC,238.15
18690,OC(CO)COCCCCCCCCCCCCCCCCCC,343.65
483,c1cc(ccc1C2CCCCC2)C3CCCCC3,377.15
20741,O=C(O)C(O)CCCC,334.15
13012,CC(C)CC(C)=O,189.15
9109,S(C)C=1[nH0]2[nH0]c(N)c(N=Nc3cccc(c3)C(F)(F)F)c2N=C(N)C=1C#N,567.15
13963,OC(=O)c1cccc(c1)c2ccccc2,440.15
10031,O=C1C(=C)C2(O)CC(OC(=O)C)C3C1(C2OC(=O)C)C(OC(=O)C)CC1C(C)(C)CCC(OC(=O)C)C31C,551.15
13170,O=CCc1ccccc1,263.15
4461,COc1cc(c(cc1C#N)F)F,372.15
6112,c1c(c(cc2c1OCO2)Cl)CO,343.15
63,CCCS,160.14999999999998
6487,c1ccc(cc1)CSc2ccccc2,314.15
7724,Cc1cccc(c1)C(=O)CC#N,346.15
15683,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,448.65
13909,CC(=O)c1ccc(cc1)C(=O)OCC,328.15
9532,O=C1C(=C2Nc3ccccc3C=C2)C(=O)C(=C1C(=O)OC)C(=O)OC,636.15
16944,O=C3c1ccccc1C(=O)C(Cl)=C3Nc2ccccc2,488.15
12213,N1=NC(C)=C(CC)C1C,316.15
22974,CC1=CC=CC=C1C(=O)O,381.15
8891,CN(C)C1=NC(=O)C(O1)c2ccccc2,406.15
2126,c1cc(ccc1C(=O)CBr)Cl,369.15
10608,S1C(=NC(=O)C)N(N=C1C(=O)C)c1ccc(F)cc1,431.15
18760,Cc1cc(nc(n1)n2nc(C)cc2OC)OC,364.15
10326,S(Cc1ccccc1)C(SCc1ccccc1)=C(C#N)C(=O)N,377.15
12538,O=C(O)c1cc(O)c(OC)c(OC)c1,468.15
12021,Brc1ccc(cc1)c1oc(cc1)C=C1C(=O)NC(=O)NC1=O,528.15
15341,O=C1C=C(CO1)[C@H]8CC[C@@]7(O)[C@]8(C)CC[C@H]3[C@H]7CC[C@@H]2C[C@H](CC[C@@]23C)O[C@@H]6O[C@H](C)[C@@H](O[C@H]5C[C@H](O)[C@H](O[C@H]4C[C@H](O)[C@H](O)[C@@H](C)O4)[C@@H](C)O5)[C@@H](O)C6,528.65
4251,c1cc(ccc1C(=O)c2ccncc2)F,359.15
19069,Clc3cc1c(oc2c1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c3Cl,506.15
15612,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,402.65
6120,CCOc1ccc2c(c1)sc(n2)S,472.15
10757,O=[N+]([O-])c1cccc([N+](=O)[O-])c1COC(=O)Nc1ccccc1,411.15
8161,Cc1ccccc1O,305.15
16356,Clc2cc(ccc2/N=N/c1ccc(cc1)[N+]([O-])=O)N(CCO)CCO,463.15
6947,c1ccc(cc1)Oc2ccccc2,301.15
12180,OC1(C#C)CCC2C3CCC4CCCCC4(C)C3CCC21C,428.15
3745,c1cc(cc(c1)C(=O)O)C=O,447.15
4881,c1cc(c(cc1C#N)OC(F)(F)F)Cl,310.15
8259,c1ccc(cc1)C#CC(=O)O,410.15
15753,[O-][N+](=O)c1ccc2NC(=O)CN=C(c2c1)c3ccccc3,498.15
9586,s1c2ccccc2[nH0]c1C(=NNc1cccc2ccccc12)C#N,528.15
22495,O=C2OC(=O)c1cc3c(cc12)C(=O)OC3=O,425.65
405,C(CCCCO)CCCO,333.15
17705,FC(F)(F)c1nc(nc(n1)C(F)(F)F)C(F)(F)F,248.35
21681,CCC=CC(C)(C)C,135.74999999999997
3456,c1c(cc(cc1F)F)C#N,359.15
17797,c1c3c4ccccc4ccc3nc2ccccc12,405.15
1740,c1cc(c(c(c1)Cl)S(=O)(=O)Cl)Cl,326.15
16542,O=C(Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C)NC,376.15
20248,O=C1C=C(CC1)c2ccccc2,250.15
20711,Oc1ccc2cc(Cl)ccc2c1,389.65
21222,CCB(O)O,313.15
12353,OC12CC=CCC2(O)CC=CC1,356.15
1130,CCC(C(=O)O)(F)F,281.15
13935,Cc1ccc(cc1)Cc2ccc(C)cc2,302.15
6638,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)OC(=O)Cl)C)C,391.15
4600,CNS(=O)(=O)Cc1ccc(cc1)N,414.15
16275,Cc2cccc1cc3ccc4ccccc4c3cc12,391.15
3048,CCC(=O)c1ccco1,301.15
21108,OCc3ccccc3OC2OC(COC(=O)c1ccccc1)C(O)C(O)C2O,453.15
4096,Cc1c2ccccc2sc1C(=O)O,516.15
12175,BrCC(=O)c1ccc(cc1)C(=O)CBr,446.15
11100,Brc1cc([N+](=O)[O-])cc(c1O)C(c1oc(C)cc1)c1oc(C)cc1,426.15
19632,O=C(n1cncc1)n2ccnc2,392.15
19984,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)(Cl)Cl)cc2Cl,574.65
4451,c1c(c(sc1C(=O)O)Br)Br,503.15
22963,O=C(O)c1cc(ccc1Cl)[N+]([O-])=O,439.65
16467,OCC(CBr)(CBr)CO,386.15
20815,CC(=O)OCCN(CCC#N)c1ccc(cc1)/N=N/c2nc3ccc(cc3s2)[N+]([O-])=O,440.15
18307,O=C(OCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCC,275.65
6399,Cc1cc(c2ccc3c(cc(nc3c2n1)C)c4ccccc4)c5ccccc5,555.15
18641,ClCC(=O)N(C(C)COC)c1c(C)cccc1CC,233.15
10841,O=C1N2C=CC=CC2=Cc2c(C)c(C)c(C)c(C)c12,494.15
20774,O=C(C(OCC)c1ccccc1)c2ccccc2,335.15
13257,CC(=O)CCCCCC,252.15
7442,CO,175.14999999999998
14364,[O-][N+](=O)c2cc(cc1ccccc12)[N+]([O-])=O,420.15
377,CC(=O)N1CCN(CC1)c2ccc(cc2)O,456.15
20619,Nc1ccc(CCCCCCCCCC)cc1,298.15
800,CCCCCc1ccc(cc1)C#Cc2ccc(cc2)OC,320.15
10557,Clc1ccc(c(Cl)c1)C(O)C1C(=O)N(N=C1C(F)(F)F)c1ccccc1,522.15
15711,O=C1NC(=O)NC(=O)C1(CC)CC,463.15
2428,Cc1cccc(c1C#N)Cl,354.15
7284,CCCCCC(=O)N,374.15
12387,O=C(O)c1cccc2CCCCc21,422.15
3144,c1cc(cc(c1)O)N2CCOCC2,403.15
1718,Cc1c(ccc(c1Cl)[N+](=O)[O-])Cl,327.15
2307,CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)O,467.15
5091,CC(=O)c1ccc(cc1O)F,305.15
14871,O[Si](O)(c1ccccc1)c2ccccc2,474.65
9364,Clc1ccc(NN=C(C#N)c2scc([nH0]2)c2ccccc2)cc1,442.15
724,c1c(nns1)C(=O)O,501.15
5547,c1ccc(cc1)NC(=S)NN,411.15
8227,c1ccc2c(c1)ccc3c2cccc3,372.15
18971,O=C(O)C(C)O,325.95
3189,c1cc(c(c(c1)C(F)(F)F)O)C=O,330.15
15738,NS(=O)(=O)c2cc1c(NC(CSCC(F)(F)F)N(C)S1(=O)=O)cc2Cl,487.15
93,CCCCc1ccc(cc1)C#Cc2ccc(cc2)OC,313.15
9579,s1c2ccccc2[nH0]c1C(Oc1ccccc1)=Cc1ccc(C)cc1,436.15
10604,s1cccc1c1[nH0]c2N=CC=C[nH0]2c1N=O,512.15
22920,C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-],335.15
23300,O=C(NC/1=N/C(=O)c2ncn(c2N\1)COCCO)C,490.15
16589,Cc1ccc2nc3SC(=O)Sc3nc2c1,443.15
19658,Oc2ccc3C(=O)c1ccc(O)cc1C(=O)c3c2,626.95
4075,Cc1cccc(c1[N+](=O)[O-])OC,323.15
15950,OC1CCC(Cl)CC1,355.65
5024,CCCc1ccc(cc1)C(=O)Oc2ccc(cc2)C#N,375.15
21480,S=C1NC(=S)C(N1)(c2ccccc2)c3ccccc3,536.15
685,c1ccc(cc1)S(=O)(=O)CCS(=O)(=O)c2ccccc2,453.15
8434,CC(=O)OC(C)(C)C,211.15
7670,COC(=O)c1cccnc1,315.15
7419,c1ccc(cc1)C(C(=O)NN)O,403.15
5385,Cc1ccc(cc1[N+](=O)[O-])C#N,379.15
5337,COc1ccc(cc1)CN,263.15
1364,c1c(cc(c(c1Cl)N)Cl)Cl,350.15
6660,C[C@H]1CC[C@H](CC1)O,263.15
19185,COc1cc2C(C)NCCc2cc1O,494.65
8326,c1cnc(cn1)C(=S)N,473.15
21171,OC24C5C1N(CC)CC6(COC)C(O)CC(OC)C1(C3CC(O)(C(OC)C2O)C(O)C34)C6C5OC,405.15
17207,CCOc1ccc(O)cc1,339.65
18710,O=C(O)C7OC(OC6C(O)C(O)C(OC6OC2CCC3(C)C4C(=O)C=C1C5CC(C)(CCC5(C)CCC1(C)C4(C)CCC3C2(C)C)C(=O)O)C(=O)O)C(O)C(O)C7O,482.15
14851,OCCCCCCCCCCO,345.15
561,CCCCN1C(=O)CC(=O)N(C1=S)CCCC,335.15
22745,O=C(c1ccc2OC(C=Cc2c1OC)(C)C)[C@@H]3c4cc(OC)c(OC)cc4OCC3,391.5
16096,COc2c4ccoc4cc3OC(COC1OC(CO)C(O)C(O)C1O)=CC(=O)c23,452.15
1430,c1cnc(cc1Br)Br,312.15
20858,Fc1c(F)ccc(O)c1F,305.15
19817,Clc2ccc(NC(=O)c1cc(Cl)ccc1O)cc2Cl,520.15
14192,Ic1cc(I)c(O)c(I)c1,431.15
19899,S=C1SC=CS1,322.15
7699,CC1CCCC1,130.14999999999998
12565,Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,349.15
8400,CC1(OCC(O1)CO)C,246.15
20456,O=C1OC(=O)C2CCCCC12,305.15
6772,c1ccc2c(c1)OCCOCCOc3ccccc3OCCOCCO2,435.15
16066,CCCCCCCCSC#N,378.15
22083,COc3ccccc3/N=N/c1c2ccccc2ccc1O,456.15
22767,Clc3ccc(C=CC(=O)c2cc1ccccc1cc2)cc3Cl,426.5
13752,O=Cc1c(Cl)cccc1Cl,344.15
20976,O=S(=O)(c1ccc(C)cc1)C2(CCCCC2)C(=O)OC,418.65
2743,c1cc(c(nc1)O)C(=O)O,532.15
4518,CC(=O)c1ccc(cc1)OC(=O)C,326.15
4565,c1c(cc(c(c1F)N)F)O,422.15
11383,O=C(N(Nc1ccccc1)c1ccc(cc1)c1ccc(N(Nc2ccccc2)C(=O)C)cc1)C,508.15
11851,Clc1ccc(cc1)C1Sc2[nH0][nH0]c([nH0]2N1)c1ccc(OCC)cc1,382.15
3931,Cc1ccc(cc1F)C(=O)C,306.15
14139,BrCCCCCCCCCCCO,319.15
18819,Clc1ccc(cc1)Cn3c4ccccc4nc3CN2CCCC2,440.15
1860,CC(=O)c1c(ccc(c1C(=O)O)F)F,359.15
15303,ClCC(=O)[C@]3(O)[C@@]4(C)C[C@H](O)[C@@]2(Cl)C(CCC1=CC(=O)C=C[C@@]12C)[C@@H]4C[C@H]3C,492.15
8274,CC(C)(C(C)(C)O)O,317.15
19208,O=C(O)C(C)Oc1ccc(cc1)Oc2ncc(cc2Cl)C(F)(F)F,380.65
17282,O=[N+]([O-])c1cc(c(C)cc1[N+]([O-])=O)[N+]([O-])=O,377.15
7150,CCCC(=O)CC(=O)OCC,229.15
9671,FC(F)(F)C1=NNC(=O)C1=NNc1cc(C)ccc1C,462.15
19117,CCc1ccc2cc3ccccc3cc2c1,425.15
16970,Clc1cc2nc(C)sc2cc1,342.15
10865,O=[N+]([O-])c1cccc2c1CC2=O,389.15
23386,CCOC1=CC=C(C=C1)NC(=O)C,408.15
2574,CCc1ccccc1C,256.15
6181,c1ccc(cc1)CCCCCC(=O)O,291.15
14460,Cc2nc(oc2c1ccccc1)c3ccc(cc3)c4nc(C)c(o4)c5ccccc5,505.15
1597,B(c1cc(ccc1Cl)Cl)(O)O,486.15
19289,O=C(CCCCCCC)OCCCCC,238.35
23070,C1=C2C(=NC(=N1)N)N(C=N2)COCCO,461.15
16319,O=C(CCc1ccccc1)CCc2ccccc2,286.65
23188,Cl\C1=C(/Cl)C2(Cl)C3C4CC(C3C1(Cl)C2(Cl)Cl)C5OC45,448.65
3815,c1cc(c(cc1N)Cl)[N+](=O)[O-],432.15
16658,CC(C)COc1ccc2ccccc2c1,304.15
7991,c1ccc2c(c1)C(=O)N(C2=O)Br,479.15
13063,CCC=1CCCCC=1,163.14999999999998
21120,CCCCCCCCCCCC(CCCCCCCCCCCC)CCCCCCCCCCCC,282.85
1252,c1cc(c(c(c1)Cl)Cl)S(=O)(=O)Cl,333.15
2347,Cc1ccnc(c1[N+](=O)[O-])Cl,326.15
9009,Clc1ccc2[nH0]c(sc2c1)NC=C1C(=O)c2cc(C)ccc2OC1OCC,420.15
4810,c1cc(c(cc1C(=O)O)[N+](=O)[O-])CBr,404.15
17487,CCC(=O)OCC(C)C,201.75
8305,Cc1ccc(cc1)S(=O)(=O)N,411.15
7479,COC(=O)c1cc(sc1)C=O,388.15
9725,O=C(OC1CC(C)CCC1C(C)C)C(=Cc1ccccc1)Cc1ccccc1,338.15
17685,FCC(F)F,189.15
4580,c1ccc(cc1)C(=O)c2ccc(c(c2)[N+](=O)[O-])N,413.15
13432,OCc1ccccc1Cl,343.15
14791,O=Cc2c3ccccc3cc1ccccc12,378.15
5049,CN(C)c1ccc(cc1)N=C=S,340.15
1198,B(c1ccc(c(c1OC)OC)OC)(O)O,350.15
18345,CCC(N)C(=O)O,577.15
18411,BrC(F)(F)F,101.14999999999998
3911,c1cc(c(cc1CBr)F)C(F)(F)F,299.15
12125,SC(=Cc1ccc(O)c(OC)c1)C(=O)O,434.15
10961,O=C(OC)c1c(OC)ccc(OC)c1C(=O)OC,374.15
18735,O=C(c1ccc(Cl)cc1)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,353.65
21322,CC1c2cc(OC)c(OC)c(O)c2CCN1C,424.65
9520,OC1NN(c2ccccc2)C(O)C1=Cc1ccc2OCOc2c1,563.15
7889,c1ccc2ccccc2c1,354.15
3393,c1c(cc(c(c1Br)O)Br)C(=O)O,544.15
4701,c1cc(c(cc1Br)Cl)N,343.15
5692,c1cc(ncc1N)Cl,356.15
17366,CCC(=O)OCCCC,184.15
19301,Oc1cc(cc(O)c1O)C(=O)OCCCCCCCC,375.65
13341,O=C(C)c1ccccc1N,293.15
12415,ClCc1cc(CCl)c(C)cc1C,370.15
957,c1ccc(cc1)c2ccc(cc2)CCN,325.15
4938,COc1cc2c(cc1OC)ncnc2Cl,459.15
13014,CC(=O)CCCC,217.15
2498,c1cnc(cc1C(=O)N)Cl,475.15
6154,Cc1ccc2c(c1)CCCN2,308.15
5771,Cc1cc(cnc1NC(=O)C(C)(C)C)Br,400.15
18094,O=C(Nc1ccccc1)CCC(=O)O,421.65
2202,B(c1ccccc1Br)(O)O,382.15
16110,Cc1cc(C)ccc1CO,295.15
22776,N(/Nc2c1ncccc1ccc2)=C(c3sccc3)C,433.0
15887,OCC(=O)[C@@]3(O)[C@H](O)C[C@H]2[C@@H]4CCC1=CC(=O)C=C[C@]1(C)[C@@]4(F)[C@@H](O)C[C@@]23C,543.15
2704,COc1ccc(c(c1)O)C=O,315.15
6440,c1ccc2c(c1)OCCOCCOCCOCCOCCO2,317.15
20953,Clc3ccccc3c1nnc(nn1)c2c(F)cccc2F,461.15
6691,C1CCCC(CC1)N,255.15
9053,O=[N+]([O-])c1cccc(c1)C=C1C(=O)NN=C1C=1C(=O)N(C)c2ccccc2C=1O,534.15
9921,Brc1ccc(cc1)C=CC(=O)c1ccc(Cl)cc1,441.15
4803,C(CC(=O)O)CBr,305.15
4611,CN1CCC(CC1)Nc2ccccc2,357.15
8391,c1ccc(c(c1)C(=O)Oc2ccccc2C(=O)O)O,408.15
18507,COc1ccc(cc1OC)C3=NN=C(C)C(CC)c2cc(OC)c(cc23)OC,429.65
3050,c1ccnc(c1)CC(=O)N,392.15
5056,CCOc1ccc(cc1)C=O,287.15
16799,Ic1cc(C#N)cc(I)c1O,485.65
4065,Cc1ccn(n1)C(=O)N,398.15
8361,c1ccc2c(c1)cccn2,258.15
18929,O=P(O)(O)OP(=O)(O)O,334.15
8194,ClCc1ccccc1CCl,328.15
4449,Cc1cc(c(cc1C)Br)Br,359.15
14837,C12C3C4C1C5C2C3C45,398.65
11485,O=C(Nc1ccc(N=Nc2ccc(N)cc2)cc1)C,485.15
5209,c1cc(c(cc1CC(=O)O)[N+](=O)[O-])O,420.15
2248,CC#CCO,271.15
13586,COc1ccc(Cl)cc1N,356.15
20546,CC(CC)NCC,168.84999999999997
13680,CCCCCCCCCCC#N,267.15
9581,s1c2ccccc2[nH0]c1C(=Cc1ccccc1)c1ccccc1,382.15
2130,c1c(c(cc(c1N)Br)F)C(F)(F)F,300.15
7952,CC(C)(C)OC(=O)[C@@H]1CC(=O)CN1C(=O)OC(C)(C)C,339.15
17819,S(SCc1ccccc1)Cc2ccccc2,344.65
9430,Clc1cc(Cl)c(NN=C2C(=O)N(N=C2C)CN2CCOCC2)cc1Cl,449.15
1730,c1c(cc([n+](c1Cl)[O-])Cl)[N+](=O)[O-],451.15
18884,ClC4(Cl)[C@@]2(Cl)C(/Cl)=C(/Cl)[C@]4(Cl)[C@@H]3[C@@H]\1C[C@@H](/C=C/1)[C@H]23,377.15
19495,Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccc(OC(C)C)cc2,445.65
8112,CCCCCOC(=O)C,173.14999999999998
14786,O[C@H]1[C@H](O)[C@@H](CO)O[C@H](O)[C@@H]1O,427.65
19727,CNc1ccccc1[N+]([O-])=O,311.15
2608,B(c1cc(ccc1F)CO)(O)O,344.15
18935,CCCCCCCCCCCCCCCC=O,308.15
16070,O=C2OC(=NN2c1cc(OC(C)C)c(Cl)cc1Cl)C(C)(C)C,363.15
4959,c1ccc(cc1)C(=O)c2ccc(cc2)Cl,349.15
5040,CN(C)c1c(cc(cc1[N+](=O)[O-])C(=O)O)[N+](=O)[O-],522.15
6603,C1CCC(CC1)NCC(CS(=O)(=O)O)O,545.15
8373,c1ccc2c(c1)nccn2,303.15
6595,CCCC(=O)Cl,184.15
11930,Fc1ccc(cc1)C1C(C(=O)OCC)C(O)(NC(O)(C1C(=O)OCC)C(F)(F)F)C(F)(F)F,357.15
21059,Nc1cc2nccnc2cc1,432.15
5717,c1cncc2c1[nH]cn2,445.15
5231,c1ccc(cc1)/C=C/C(=O)c2ccc(cc2)O,449.15
14913,O=C(O)CCCC(=O)O,369.65
17553,Oc2cc3CC4(O)COc1c(O)c(O)ccc1C4c3cc2O,413.15
3096,c1cc(oc1)CCC(=O)O,331.15
4116,Cc1cc2ccccc2[n+](c1)[O-],362.15
22629,O=C(OCC)C(=C/c1ncccc1)c2ccccc2,351.0
20918,CC(C)[Si](Cl)(Cl)Cl,185.45
1956,COc1cccc2c1nc(s2)N,429.15
13244,CC(CCC)CCCC,160.14999999999998
2112,Cc1cc(cnc1Br)[N+](=O)[O-],330.15
4186,c1ccc(cc1)CCC=O,231.15
10761,[nH0]1c2c([nH0]c3ccccc13)c1c2c(C)ccc1C,468.15
7926,c1ccc(cc1)COC(=O)N[C@@H](CCC(=O)O)C(=O)O,392.15
19371,O=C(NC(CCC(=O)O)C(=O)O)c1ccc(N)cc1,446.15
14817,BrC=C,134.14999999999998
20034,ClC(Cl)(Cl)CC1(CO1)c2cc(Cl)cc(Cl)c2,315.95
20086,O=C(CCCCCC(=O)OC)OC,252.15
21620,O=C(O)CCCCCCCC=CC=CCCCCCC,264.65
10804,O=C(Oc1cc(cc2ccccc12)c1ccccc1)C,333.15
21557,C=C3CC1(CC)C(CCC1(O)C#C)C2CCC4=CCCCC4C23,382.65
10958,Brc1c(Br)c(C)c(C)c(C)c1C,345.15
21720,O=[N+]([O-])c2cc(/C=C/C(=O)c1ccccc1)ccc2,418.65
4992,c1cc(ccc1S)Cl,323.15
4038,B(c1cccc(c1)C(C)C)(O)O,351.15
13618,N#CCc1ccc(cc1)C(=O)O,465.15
553,c1ccc(cc1)CC(=O)Cc2ccccc2,307.15
1256,c1cc(c(c(c1)Cl)Cl)O,332.15
5844,CNc1ccc(cc1C(=O)c2ccccc2)Cl,369.15
3595,c1ccc(cc1)C2=C(c3ccccc3C2=O)N,544.15
1519,COc1ccc(c(c1)OC)C#N,367.15
1424,COc1ccc(cc1Br)Br,335.15
13407,ClC(=O)c1ccccc1,272.15
9440,Clc1cccc(NN=C(C#N)c2[nH0]c3ccccc3[nH0]2C)c1,439.15
17194,[O-][N+](=O)OCC,178.54999999999998
16651,CC(C)NC(=O)C=C,337.15
20419,O=C(O)c1ccc(cc1)C(=C)c2cc3c(cc2C)C(C)(C)CCC3(C)C,503.65
9169,Brc1cccc2c1c(Br)ccc2C(Br)=Cc1ccccc1,444.15
6077,CCCC(=O)c1cc2cc(ccc2oc1=O)Br,437.15
14513,O=C=N/c1cc(ccc1C)N=C=O,293.65
22510,Nc1cc(Cl)c(Cl)cc1Cl,369.65
4119,Cc1ccsc1,204.15
10784,O=C(OC)C=1Cc2cc3CCc3cc2CC=1C(=O)OC,406.15
8222,c1ccc(cc1)C2C(=C(C(=C2c3ccccc3)c4ccccc4)c5ccccc5)c6ccccc6,529.15
9588,Clc1ccc(cc1)c1[nH0]c(sc1)C(C#N)=Cc1ccc(N(C)C)cc1,407.15
15600,Cc1cc(cc(C)c1)OCC2CNC(=O)O2,395.15
1824,c1cc(c(c(c1)[N+](=O)[O-])C#N)[N+](=O)[O-],421.15
3133,c1cc(ccc1CCC(=O)O)F,363.15
20026,[O-][N+](=O)c1ccc2c3ccccc3oc2c1,454.65
13839,Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O,342.15
632,c1ccc(cc1)C(=O)c2cc(cc(c2)C(=O)c3ccccc3)C(=O)c4ccccc4,391.15
19785,C#CCCC#C,267.15
16474,CC(C)c1cccc(C)c1O,258.65
12995,CC=C(C)C(C)C,159.14999999999998
7420,c1ccc(cc1)C(C#N)O,263.15
18477,Clc1c(cc(Cl)c(Cl)c1Cl)C(=O)O,467.65
5252,CC(=O)c1ccc(cc1)I,356.15
1489,c1cc(c(cc1F)F)N,265.15
2069,c1ccc(cc1)CC2CCCCC2=O,302.15
15892,CC(C)(C)[C@@](C)(O)[C@H]7C[C@]64CC[C@]7(OC)[C@@H]1Oc3c(O)ccc2C[C@H]6N(CC[C@]14c23)CC5CC5,483.15
924,CC1(COC(=N1)c2c(cccc2OC)OC)C,342.15
2090,c1cc(c(cc1Cl)Br)Cl,307.15
21977,NC(=O)C(CCC)n2nnc1ccccc12,398.15
18244,O=C=Nc1cccc(N=C=O)c1C,291.45
985,CC(C)(C)c1ccc(cc1)CCO,306.15
4759,c1cncc(c1Br)C#N,394.15
12145,O=[N+]([O-])c1cc([N+](=O)[O-])c(NC(=O)C)cc1NC(=O)C,521.15
5078,CCc1ccc(cc1O)O,370.15
18215,ClS(=O)(=O)c1ccc2ccccc2c1,354.15
14978,OC(=O)C[C@H](O)[C@@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)CC(C)C,506.15
18776,Cc1c(cc(cc1[N+](=O)[O-])[N+]([O-])=O)C(N)=O,450.15
1502,Cc1c(ccc(c1O)C(=O)C)O,427.15
10385,O=C1NN(c2ccccc2)C(=O)C1=C(C#N)C#N,562.15
12937,CC(C)C(N)=O,402.15
3582,c1cc(c(nc1)C(F)(F)F)N,343.15
11799,O1c2[nH0]c3ccccc3[nH0]c2Oc2ccccc12,529.15
22503,Cc1cc(N)cc(C)c1,282.95
880,CN(C)/C=C/C(=O)c1ccccn1,404.15
5439,CCCCCCCCCCCCCCCCOc1ccc(cc1)N,333.15
3772,Cc1c(cccc1Cl)OC,270.15
20085,O=C(CCCCCCCCCCC(=O)OC)OC,305.04999999999995
20744,O=C(O)C(Cc1ccccc1)NC(=O)OCc2ccccc2,361.65
11435,O=C(c1ccccc1)C(=O)c1cccc2ccccc21,375.15
19177,NCc2ccccc2Sc1ccccc1CO,370.15
5657,Cc1c(nnc(n1)c2ccccn2)C,358.15
18312,Cc2ccc3C(=O)c1ccccc1C(=O)c3c2,450.15
8243,c1ccc(cc1)N=C=S,252.15
11251,O=C(Oc1[nH0]c([nH0][nH0]1c1ccccc1)CCc1ccccc1)C,382.15
18780,CN(C)Cc3c(ccc1c3OC(=C(C)C1=O)c2ccccc2)OC,382.65
1628,c1cc(c(cc1F)NN)F,348.15
7424,C(C(C(=O)O)S)C(=O)O,425.15
17599,Cc1cc(C)cc(c1)C(O)=O,444.25
2871,CC(C)(C#C)O,276.15
17080,COP(=S)(OC)SCN2C(=O)c1ccccc1C2=O,345.15
21577,COc1cc2C=CC(=O)Oc2cc1O,477.15
22111,CC(=O)Oc2c1cc(C)ccc1c(OC(C)=O)c(OC)c2OC,343.65
21054,BrC1=CN(C(=O)NC1=O)C2CC(O)C(CO)O2,465.65
12448,[nH0]1(C)c2ccccc2c2CCCCc12,326.15
15085,Oc1cccc2cccnc12,349.15
14805,c1c4c5ccccc5ccc4cc3c1ccc2ccccc23,539.65
8002,CCCCOC=C,160.14999999999998
13179,Cc1cccc(C)c1N,285.15
11092,O=[N+]([O-])c1cc(OC)c(OC)cc1C(c1oc(C)cc1)c1oc(C)cc1,371.15
795,c1cc(ccc1n2c(c(cn2)C(=O)O)C(F)(F)F)[N+](=O)[O-],474.15
14576,Ic1cc(ccc1C)[N+](=O)[O-],334.15
19009,O=C(C)NC(CCC(=O)O)C(=O)O,472.15
21649,N#CCC=CCC#N,349.15
16391,NNC(=O)OCC,319.15
6892,COC(=O)/C=C/C(=O)OC,377.15
8172,COc1cc(ccc1N)c2ccc(c(c2)OC)N,409.15
23488,COc1cc(cc(OC)c1)C(C(=O)NCCCC)N(Cc2ccccc2)C(=O)C#Cc3ccccc3,411.15
20542,Ic1cc(ccc1)c2ccccc2,299.65
12123,Brc1ccc(cc1)c1oc(cc1)C=C(C#N)C(=O)OCC,440.15
12676,O=C(Nc1ccc(OCC)cc1)CC(O)C,433.15
9135,O=C1C2=C(C(=O)C(=C1O)C(C)C)C1OC1C1C2(C)CCCC1(C)C,475.15
16863,O=S(=O)(NCCNS(=O)(=O)c1cc(ccc1)[N+]([O-])=O)c2cc(ccc2)[N+]([O-])=O,463.15
