SMILES,Tm
c1ccc2c(c1)C(=O)CC2=O,403.15
c1ccc(cc1)c2c3ccccc3c(o2)c4ccccc4,408.15
CC(C)(C)c1cccc(c1)C(C)(C)C,283.15
c1ccc(cc1)NC(=N)Nc2ccccc2,422.15
c1ccc(cc1)CC(=O)Cc2ccccc2,307.15
CC(CC(=O)c1ccccc1)c2ccccc2,343.15
c1ccc(cc1)OCC(COc2ccccc2)O,355.15
c1ccc(cc1)Oc2cccc(c2)Oc3ccccc3,333.15
c1ccc(cc1)C(=O)CC(=O)c2ccccc2,351.15
C1COCO1,178.14999999999998
Cc1ccccc1NC(=N)Nc2ccccc2C,450.15
c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],362.15
CCCCN1C(=O)CC(=O)N(C1=S)CCCC,335.15
Cn1ccc(=O)n(c1=O)C,394.15
CN1C(=O)CC(=O)N(C1=O)C,395.15
CNc1c(c(=O)n(c(=O)n1C)C)C=O,476.15
CN1CCCN(C1=O)C,250.15
CN1CCN(C1=O)C,281.15
CCCn1c(cc2c1n(c(=O)n(c2=O)C)C)C(=O)O,412.15
COc1cccc(c1)OC,221.15
CC(C)c1cccc(c1)C(C)C,210.15
C(CI)CI,253.15
c1cc(cc(c1)I)I,309.15
c1ccc2c(c1)cc(cc2O)O,398.15
C1[C@@](OC[C@](O1)(CO)O)(CO)O,352.15
CCOc1cccc(c1)OCC,284.15
c1cc(cc(c1)F)F,214.15
C(/C=C/Cl)Cl,189.15
C(C(=O)CCl)Cl,317.15
c1cc(cc(c1)Cl)Cl,248.15
c1c(cc(cc1Cl)I)Cl,330.15
c1c(cc(cc1Cl)Cl)[N+](=O)[O-],337.15
c1cc(c(cc1Cl)Cl)F,250.15
CC1(C(=O)N(C(=O)N1Cl)Cl)C,405.15
c1cc(c(c(c1)Cl)N=O)Cl,445.15
C(C(CCl)O)Cl,269.15
C(CBr)CBr,239.15
c1cc(c(c(c1)Cl)F)Cl,311.15
c1c(cc(c(c1Br)I)Br)F,407.15
c1cc(cc(c1)Br)Br,266.15
CCC(CC)(CBr)CBr,313.15
COC(CBr)(CBr)OC,339.15
c1ccc(cc1)C(=O)Oc2cccc(c2)OC(=O)c3ccccc3,391.15
c1ccc(cc1)CN2CC(CN(C2)Cc3ccccc3)C#N,353.15
C(C(CN)O)N,316.15
C(CN)CN,261.15
c1ccc(cc1)C(=O)c2cccc(c2)C(=O)c3ccccc3,372.15
CC(=O)c1cccc(c1)C(=O)C,309.15
CC(=O)c1cn(c2c1cccc2)C(=O)C,419.15
c1cnccc1CCCc2ccncc2,328.15
c1cc(sc1)C=CC(=O)c2cccs2,372.15
C1C/C=CC=C/CC1,220.15
C1CC(=O)CC1=O,425.15
C1CC(=O)CC(=O)C1,376.15
C(CNC(CO)(CO)CO)CNC(CO)(CO)CO,442.15
C1CC=CC=C1,184.15
C1CC(CC(C1)O)O,303.15
c1cc(cc(c1)C(F)(F)F)C(F)(F)F,238.15
C[Si](C)(C)C#Cc1cccc(c1)C#C[Si](C)(C)C,331.15
c1ccc(cc1)P(CCCP(c2ccccc2)c3ccccc3)c4ccccc4,334.15
C(NC(=O)NCO)O,399.15
c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)O)C(C(F)(F)F)(C(F)(F)F)O,283.15
C1CNCCC1CCCC2CCNCC2,339.15
c1cc(cc(c1)S(=O)(=O)Cl)S(=O)(=O)Cl,332.15
c1ccc2c(c1)OCO2,255.15
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C,344.15
c1cc(cc(c1)CO)CO,331.15
c1ccc(cc1)c2cc(cc(c2)c3ccccc3)c4ccccc4,446.15
C(CO)n1c(=O)n(c(=O)n(c1=O)CCO)CCO,411.15
Cc1c(c(n(n1)C)C)C=O,355.15
C1OCOCO1,334.15
COc1cc(cc(c1)OC)OC,325.15
Cc1cc(n(n1)C)C,309.15
CC(C)c1cc(cc(c1)C(C)C)C(C)C,266.15
COc1cc(c(c(c1)OC)[N+](=O)[O-])OC,425.15
c1c(cc(cc1F)F)F,267.15
c1c(cc(cc1Cl)Cl)Cl,337.15
C#Cc1cc(cc(c1)C#C)C#C,379.15
c1c(cc(c(c1F)[N+](=O)[O-])F)F,277.15
c1c(cc(c(c1Cl)I)Cl)Cl,328.15
c1c(cc(c(c1Cl)[N+](=O)[O-])Cl)Cl,344.15
c1c(cc(cc1Br)Br)Br,396.15
c1(c(c(c(c(c1Cl)F)Cl)F)Cl)F,336.15
c1ccc(cc1)C(=O)c2cc(cc(c2)C(=O)c3ccccc3)C(=O)c4ccccc4,391.15
c1ccc(cc1)CN2CN(CN(C2)Cc3ccccc3)Cc4ccccc4,323.15
c1c(cc(cc1C(=O)Cl)C(=O)Cl)C(=O)Cl,309.15
c1c(cc(cc1C(=O)O)C(=O)O)C(=O)O,648.15
CC1(c2ccccc2N(C1=C)C)C,263.15
C1=CC=C/C=CC=C1,268.15
CC(CO)O,213.15
CC(COC(=O)C)OC(=O)C,242.15
c1ccc(c(c1)CC(=O)O)CC(=O)O,424.15
c1ccc(c(c1)CC#N)CC#N,332.15
CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)O)C,433.15
c1ccc2c(c1)OP(O2)Cl,303.15
C(=C/P(=O)(O)O)P(=O)(O)O,492.15
CCCCCCC(CO)O,304.15
CCCCCCCCCCCCCCCCC1CO1,306.15
C(CS)S,232.15
c1ccc(cc1)OCCOc2ccccc2,368.15
c1ccc(cc1)CCc2ccccc2,325.15
COCCOC,204.15
Cc1ncc(n1C)[N+](=O)[O-],410.15
Cc1nccn1C,310.15
C(CI)I,355.15
COc1cc(c(cc1OC)[N+](=O)[O-])[N+](=O)[O-],406.15
c1ccc(c(c1)F)F,239.15
c1ccc2c(c1)CCC=C2,265.15
CCc1ccccc1CC,242.15
COc1cc(c(cc1OC)F)F,313.15
CCOc1ccccc1OCC,317.15
CCOCCOCC,199.15
c1ccc(c(c1)Cl)Cl,255.15
C(CCl)Cl,238.15
CC(CCl)Cl,173.14999999999998
c1cc(c(cc1I)Cl)Cl,303.15
c1cc(c(cc1[N+](=O)[O-])Cl)Cl,314.15
c1cc(c(c(c1)Cl)Cl)[N+](=O)[O-],335.15
c1cc(c(cc1F)Cl)Cl,272.15
CC(CBr)Br,218.15
c1cc(c(c(c1)I)Cl)Cl,308.15
CCC(CBr)Br,208.15
C(CBr)Br,283.15
c1c(c(cc(c1Br)Br)F)F,306.15
c1ccc(c(c1)Br)Br,278.15
C(CC(CBr)(C#N)Br)C#N,323.15
c1c(cc(c(c1F)Br)Br)F,310.15
c1ccc(cc1)NCCNc2ccccc2,339.15
c1ccc(cc1)C(=O)c2ccccc2C(=O)c3ccccc3,420.15
c1ccc(cc1)C(=O)CCC(=O)c2ccccc2,419.15
Cc1ccc(cc1)CCc2ccc(cc2)C,354.15
CC(CN)N,236.15
C1CCC(=O)C(=O)C1,310.15
c1ccc2c(c1)CC=C2CCC3=CCc4c3cccc4,396.15
c1ccc(cc1)SCCSc2ccccc2,342.15
c1ccc(c(c1)CCc2ccccc2C(F)(F)F)C(F)(F)F,348.15
c1ccc(cc1)S(=O)(=O)CCS(=O)(=O)c2ccccc2,453.15
c1ccc(cc1)P(CCP(c2ccccc2)c3ccccc3)c4ccccc4,414.15
CS(=O)(=O)Nc1ccccc1NS(=O)(=O)C,486.15
CP(C)CCP(C)C,453.15
c1ccc(cc1)P(c2ccccc2)c3ccccc3P(c4ccccc4)c5ccccc5,460.15
C(CSCC(=O)O)SCC(=O)O,383.15
C[Si](C)(CC[Si](C)(C)Cl)Cl,310.15
COP(=O)(c1ccccc1P(=O)(OC)OC)OC,354.15
C(COCCCl)OCCCl,241.15
c1ccc(c(c1)[N+](=O)[O-])OCCOc2ccccc2[N+](=O)[O-],442.15
c1ccc2c(c1)c(=O)[nH]o2,412.15
c1ccc2c(c1)cccc2CCc3cccc4c3cccc4,435.15
c1ccc(c(c1)CO)CO,335.15
c1ccc(c(c1)S)S,296.15
c1c(cc(c(c1Cl)Cl)I)Cl,325.15
C(CCO)CC(CO)O,253.15
Cc1ccc(c(c1)C)C,229.15
c1ccc(cc1)C(CC(=O)c2ccccc2)C(=O)c3ccccc3,401.15
c1cc(c(cc1Cl)Cl)Cl,290.15
c1c(c(cc(c1F)F)F)[N+](=O)[O-],262.15
c1cc(c(cc1Br)Br)Br,315.15
c1c(c(cc(c1Cl)I)Cl)Cl,377.15
c1[nH]ncn1,393.15
c1ccn2c(c1)n[nH]c2=O,507.15
c1ccn2c(c1)nnc2S,483.15
C(CO)C(CO)O,253.15
CC(=O)Oc1ccc(c(c1)OC(=O)C)OC(=O)C,372.15
Cc1cc(c(cc1C)C)C,352.15
c1cc2c(cc1C(=O)O)C(=O)OC2=O,440.15
c1c(c(cc(c1F)F)F)F,277.15
CC(C)Sc1cc(c(cc1SC(C)C)SC(C)C)SC(C)C,350.15
c1c(c(cc(c1Br)Br)Br)Br,451.15
c1c(c(cc(c1Cl)Cl)Cl)Cl,413.15
C(C(CCl)Cl)Cl,259.15
COc1cccc(c1OC)OC,317.15
c1c(cc(c(c1Cl)Cl)Cl)[N+](=O)[O-],343.15
c1cc(c(c(c1)Cl)Cl)Cl,327.15
C(C(CBr)Br)Br,290.15
c1cc(c(c(c1[N+](=O)[O-])Cl)Cl)Cl,328.15
c1c(nns1)C(=O)O,501.15
CC(=O)Oc1cccc(c1OC(=O)C)OC(=O)C,439.15
CCCC(C(CO)O)O,339.15
c1c(nns1)C=O,358.15
c1ccc2c(c1)CCCN2,287.15
c1ccc2c(c1)c(=O)nn[nH]2,496.15
c1ccc2c(c1)CCCC2,237.15
c1ccc2c(c1)c3c([nH]2)CCCC3,392.15
c1ccc2c(c1)CCNC2,243.15
c1ccn(c(=O)c1)C(=S)n2ccccc2=O,438.15
c1cc(c(c(c1F)F)F)F,231.15
CC(c1ccccc1)(c2ccccc2)O,353.15
C=C(c1ccccc1)c2ccccc2,279.15
C#CC(c1ccccc1)(c2ccccc2)O,319.15
CC(=O)C(c1ccccc1)c2ccccc2,334.15
COC(=O)C1(CC1)C(=O)O,322.15
c1ccc2c(c1)C=C(S2(=O)=O)COC(=O)Cl,350.15
C1CCC(CC1)(CC(=O)O)CC(=O)O,453.15
C1CC1(C(=O)O)C(=O)O,405.15
c1cn(cn1)C(=O)n2ccnc2,391.15
C1CCN(CC1)C(=O)N2CCCCC2,318.15
c1ccc2c(c1)ccc(c2c3c4ccccc4ccc3O)O,490.15
CSC(=C[N+](=O)[O-])SC,399.15
C(CCCCCCO)CCCCCO,356.15
C(CCCCCCCCCC(=O)O)CCCCCCCCC(=O)O,400.15
C(CCCCCCN)CCCCCN,343.15
C(CCCCCCBr)CCCCCBr,313.15
C(CCCCCI)CCCCI,303.15
c1cc2ccc3cccnc3c2nc1,391.15
C(CCCCCS)CCCCS,290.15
C(CCCCCBr)CCCCBr,301.15
C(CCCCCC#N)CCCCC#N,291.15
C(CCCCCO)CCCCO,346.15
c1ccc(cc1)C(=CC=C(c2ccccc2)c3ccccc3)c4ccccc4,471.15
B(c1cc(cc(c1)c2ccccc2)c3ccccc3)(O)O,567.15
C[SiH](C)O[SiH](C)C,195.15
c1ccc(cc1)C#CC(c2ccccc2)(c3ccccc3)O,354.15
CC1=Nc2ccc3ccccc3c2C1(C)C,390.15
C[SiH](C)O[Si](C)(C)O[SiH](C)C,206.15
COC(C(F)F)(F)F,166.14999999999998
C(=C(Cl)Cl)(C(F)(F)F)Cl,159.14999999999998
CC(CO)(CO)CO,463.15
C(C(Cl)Cl)(Cl)Cl,230.15
C(C(F)(F)F)(C(F)(F)F)O,270.15
CC(CCl)(CCl)CCl,291.15
C1CCN(CC1)C(=O)N=NC(=O)N2CCCCC2,408.15
C(C(F)(F)F)(OC(F)(F)F)(F)I,317.15
C[Si](C)(C)n1ccnc1,231.15
C1CCC(CC1)(C(=O)O)C(F)(F)F,343.15
C1CCC(C1)(C(=O)O)C(F)(F)F,310.15
Cc1ccc(cc1)S(=O)(=O)n2cccc2,374.15
c1ccc(cc1)/C=C/C(=O)n2ccnc2,403.15
c1ccc(cc1)S(=O)(=O)n2cccc2,362.15
Cc1ccc(cc1)S(=O)(=O)n2ccc3c2cccc3,358.15
c1ccc(cc1)C#CC2(CCCCC2)O,334.15
c1ccc(cc1)S(=O)(=O)n2ccc3c2cccc3,351.15
c1cn(cn1)C(=O)c2c(c(c(c(c2F)F)F)F)F,329.15
CC(c1c(c(c(c(c1F)F)F)F)F)O,306.15
CS(=O)(=O)n1ccnc1,362.15
Cc1ccccc1N2CCNCC2,320.15
C1CCN(C1)C(=O)CC#N,346.15
c1cn(cn1)C(=O)C(C(C(F)(F)F)(F)F)(F)F,284.15
c1ccc2c(c1)cccc2CCl,305.15
C1CCN(CC1)C(=O)CC#N,361.15
CC(c1ccc2cc(ccc2c1)OC)O,385.15
CC(C)(C)OC(=O)NC1(CCCC1)C(=O)O,406.15
c1ccc2c(c1)ccc(c2/N=N/c3ccc(cc3)[N+](=O)[O-])O,523.15
c1cnccc1N2CCNCC2,412.15
c1cc(ccc1N2CCCCC2)[N+](=O)[O-],377.15
c1cc(ccc1[N+](=O)[O-])OCC(CO)O,369.15
c1cc(ccc1N2CCNCC2)[N+](=O)[O-],404.15
c1cc(ccc1n2c(c(cn2)C(=O)O)C(F)(F)F)[N+](=O)[O-],474.15
c1cc(sc1)C=CC(=O)c2ccc(cc2)[N+](=O)[O-],442.15
CCCc1ccc(cc1)C#Cc2ccc(cc2)OC,334.15
COc1ccc(cc1)n2ccnc2,339.15
COc1ccc(cc1)n2cncn2,370.15
CCCCCc1ccc(cc1)C#Cc2ccc(cc2)OC,320.15
COc1ccc(cc1)C(=O)NNC(=O)c2cccc3c2cccc3,462.15
COc1ccc(cc1)C2(CCCCC2)C#N,316.15
c1ccn(c1)c2ccc(cc2)I,404.15
COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N3CCCC3C(=O)O,427.15
c1cc(ccc1n2c(nnn2)S)O,443.15
c1cc(ccc1N2CCNCC2)F,305.15
c1ccn(c1)c2ccc(cc2)F,324.15
CCOc1ccc(cc1)C(C)O,320.15
CCCCCc1ccc(cc1)C#Cc2ccc(cc2)OCC,335.15
c1cc(ccc1C2(CC2)C(=O)O)Cl,427.15
CC(C)(C)C(=O)CS(=O)(=O)c1ccc(cc1)Cl,370.15
c1cc(ccc1C2(CCCCC2)C(=O)O)Cl,425.15
CC(c1ccc(cc1)c2ccccc2)O,370.15
CC(c1ccc(cc1)Br)O,310.15
C#CC(COc1cccc(c1)C(F)(F)F)O,305.15
CC(c1ccc(cc1)N)O,343.15
COc1cccc(c1)C(=O)NNC(=O)c2cccc3c2cccc3,463.15
C#CC(COc1cccc(c1)Cl)O,311.15
C1CN(CCN1)CCCO,323.15
CC(c1cccc(c1)N)O,341.15
c1cn(cn1)CCCN,205.15
Cc1ccc(cc1C)N2CCNCC2,336.15
Cc1ccc(n1c2cc(cc(c2)Cl)Cl)C,352.15
c1ccc(c(c1)C(F)(F)F)n2ccnc2,325.15
c1cc(c(cc1N2CCNCC2)Cl)Cl,336.15
c1cc(sc1)C(=O)CC(=O)C(F)(F)F,316.15
c1ccc2c(c1)ccc(c2N=Nc3nccs3)O,412.15
c1ccc(cc1)CCN2CCC(=O)CC2,331.15
c1ccc2c(c1)ccc(c2N=Nc3ccccn3)O,413.15
c1ccc(cc1)CCc2ccc(cc2)C#Cc3ccccc3,378.15
c1ccc(c(c1)N2CCCCC2)[N+](=O)[O-],350.15
c1ccc(c(c1)n2cccc2)[N+](=O)[O-],332.15
c1ccc2cc(ccc2c1)C(=O)CC(=O)C(F)(F)F,347.15
CC(c1ccc2ccccc2c1)O,347.15
COc1ccccc1N2CCNCC2,310.15
C1CCN(CC1)CCO,289.15
COCCN1CCCNCC1,340.15
C1CN(C(=O)N1)CCO,322.15
C1CN(CCN1)CCO,234.15
c1cc(oc1)/C=C/[N+](=O)[O-],347.15
c1ccc(c(c1)N2CCNCC2)F,319.15
c1cc(oc1)C(=O)N2CCNCC2,341.15
c1ccc(c(c1)N)n2cccc2,367.15
c1cc(ccc1CCBr)[N+](=O)[O-],342.15
Cc1ccc(c(c1)N2CCNCC2)C,318.15
C1CN(CCN1)CCN,254.15
c1cc(c(cc1F)F)N2CCNCC2,348.15
CC#CC1(CCCCC1)O,321.15
CC(C)c1cc(c(c(c1)C(C)C)S(=O)(=O)n2cncn2)C(C)C,384.15
c1cc(ccc1C(F)(F)F)SCC(=O)O,389.15
CN1CCC(CC1)N2CCNCC2,304.15
c1cc(ccc1C(F)(F)F)S(=O)(=O)CC#N,417.15
C[Si](C)(C)CC(=O)O,314.15
c1cc2ccc1CCc3ccc(cc3)CC2,559.15
CN1CCC[C@H]1c2cccnc2,194.15
c1ccc(cc1)[C@@H]([C@H](c2ccccc2)O)O,422.15
CCC(C)[C@H]1C(=O)OC(=O)N1,339.15
CO[C@@](c1ccccc1)(C(=O)O)C(F)(F)F,317.15
CC(C)(C)OC(=O)N[C@H]1CCCNC1,398.15
CC(C)(C)OC(=O)N1CCS[C@H]1C(=O)O,365.15
CC(C)C[C@@H](CC(=O)O)NC(=O)OC(C)(C)C,327.15
CC(C)(C)OC(=O)N[C@@H](Cc1ccncc1)CC(=O)O,415.15
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)CC(=O)O,377.15
CC(C)(C)OC(=O)N[C@@H](CCc1ccccc1)C(=O)O,351.15
C1CC(=O)N[C@@H]1C(=O)O,433.15
CC(C)(C)OC(=O)N1CCC[C@@H](C1)O,310.15
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,428.15
CC1=CC[C@@H](CC1)C(=C)C,199.15
CC(C)(C)OC(=O)N[C@H](CC(=O)O)c1ccc(cc1)Br,417.15
CC(C)(C)OC(=O)N1CCS[C@@H]1C(=O)O,365.15
CC(C)(C)OC(=O)N1CCC[C@H](C1)O,320.15
c1ccc(cc1)S(=O)(=O)CC(=O)O,385.15
c1ccc(cc1)SCC(=O)O,337.15
c1ccc(cc1)P(c2ccccc2)c3c(c(c(c(c3F)F)F)F)F,344.15
c1ccc(cc1)S(=O)(=O)CC(=O)N,429.15
CNCC(OC)OC,200.15
CSCC(=O)O,287.15
C/C(=Cc1ccccc1)/c2ccccc2,354.15
COCP(=O)(c1ccccc1)c2ccccc2,390.15
CN(C)/C=C/C(=O)c1ccccn1,404.15
c1ccc(cc1)/C=C(/C#N)c2ccc(cc2)Cl,389.15
c1ccc(cc1)CSCC(=O)O,335.15
C1CC1CCl,182.15
CC(C)(C)c1ccc(cc1)OCC#N,342.15
C(C(=O)O)Sc1nnc(s1)S,440.15
c1cc(ccc1F)SCC#N,307.15
c1c(nc[nH]1)CC#N,410.15
c1cc(ccc1F)SCC(=O)O,351.15
c1cc(ccc1SCC(=O)O)Cl,379.15
c1cc(ccc1SCC#N)Cl,353.15
c1cc(ccc1S(=O)(=O)CC#N)Cl,444.15
c1ccc(cc1)OCCCCBr,315.15
c1cc(ccc1OCC(=O)Cl)Cl,292.15
CN1CC[C@H]([C@@H](C1)CO)c2ccc(cc2)F,369.15
C1C[C@H]2C(=O)O[C@@H](N2C1)C(Cl)(Cl)Cl,383.15
CO[Si](CCCCl)(OC)OC,223.15
COc1ccc(cc1OC)SCC(=O)O,375.15
Cc1cc(c(c(c1NC(=O)CN(CC(=O)O)CC(=O)O)C)Br)C,467.15
C[C@@H](CC[C@H](C)O)O,326.15
C(CO)NN,203.15
c1ccc(c(c1)C(=O)O)N(CC(=O)O)CC(=O)O,490.15
c1ccc2c(c1)NC(=O)CS2,450.15
C(COCC(=O)O)N,451.15
c1ccc(cc1)CCBr,217.15
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2,348.15
C[C@H]([C@H](c1ccccc1)O)N2CCCC2,318.15
CC1([C@@H]2CC[C@]13CS(=O)(=O)N[C@@H]3C2)C,456.15
CC1([C@@H]2CC[C@]13CS(=O)(=O)N=C3C2)C,500.15
C[C@]12CC[C@H](C1(C)C)C(=O)C2=O,472.15
CC1([C@@H]2CC[C@]1(C(=O)C2)CS(=O)(=O)Cl)C,339.15
C[C@]12CC[C@H](C1(C)C)CC2=O,451.15
C[C@@]12CC[C@@](C1(C)C)(OC2=O)C(=O)Cl,339.15
C[C@]1(CC[C@@H](C1(C)C)C(=O)O)C(=O)O,459.15
CC1(C2(CCC1(OC2=O)C(=O)O)C)C,473.15
CC1([C@H]2CC[C@@]13CS(=O)(=O)N[C@H]3C2)C,454.15
C[C@@]12CC[C@@H](C1(C)C)C(=O)C2=O,473.15
C[C@@]12CC[C@@H](C1)C([C@@H]2O)(C)C,314.15
CC1([C@H]2CC[C@@]1(C(=O)C2)CS(=O)(=O)O)C,473.15
CC1([C@H]2CC[C@@]1(C(=O)C2)CS(=O)(=O)Cl)C,339.15
C[C@@]12CC[C@@H](C1(C)C)CC2=O,451.15
CC(c1ccccc1)Br,208.15
c1ccc2cc(ccc2c1)CBr,326.15
c1ccc(cc1)C(CBr)Br,345.15
CC1(COC(=N1)c2c(cccc2OC)OC)C,342.15
C(COCCO)N,262.15
c1ccc(c(c1)c2[nH]c3ccccc3n2)N,487.15
B(c1ccccc1/C=C/C(=O)O)(O)O,444.15
CC(=O)C(C#N)c1ccc(cc1Cl)OC,352.15
c1ccc(c(c1)OCCN)Cl,313.15
c1ccc(c(c1)c2[nH]c3ccccc3n2)Cl,507.15
CCOc1ccccc1OCCBr,315.15
c1ccc(cc1)N2CCN(C2c3ccco3)c4ccccc4,403.15
c1cc(oc1)C2CNCCN2,360.15
c1ccnc(c1)CCO,265.15
c1ccc(c(c1)c2nc3ccccc3s2)O,405.15
COc1ccccc1c2nnc(o2)c3ccccc3,373.15
COc1ccccc1C2CNCCN2,353.15
B(c1ccccc1C2(OCCO2)C)(O)O,384.15
c1ccc2cc(ccc2c1)OCCO,347.15
c1ccc2cc(ccc2c1)C3CNCCN3,375.15
CCCCOCCOCCOC(=O)C,241.15
c1ccc2c(c1)[nH]c(n2)c3ccccn3,496.15
c1cc(sc1)C2CNCCN2,356.15
c1ccnc(c1)c2cccs2,336.15
COc1ccc(cc1OC)CCO,319.15
COc1ccc(cc1OC)CCN,284.15
c1ccc2c(c1)cc([nH]2)c3ccc(c(c3)Cl)F,445.15
CC(C(=O)O)Oc1cccc(c1)Cl,388.15
c1ccc2c(c1)[nH]c(n2)c3cccnc3,530.15
c1cscc1C2CNCCN2,371.15
c1cc(ccc1C(C(F)(F)F)(C(F)(F)F)O)N,423.15
c1cc(ccc1CCO)N,382.15
c1cc(ccc1CCN)N,303.15
c1ccc(cc1)COc2ccc(cc2)CCO,359.15
CC(C)(c1ccc(cc1)c2ccccc2)O,365.15
CC(C)(C)c1ccc(cc1)c2nnc(o2)c3ccc(cc3)c4ccccc4,410.15
c1ccc(cc1)c2ccc(cc2)CCN,325.15
c1ccc2c(c1)cccc2c3nnc(o3)c4ccc(cc4)Br,421.15
c1ccc(cc1)c2nnc(o2)c3ccc(cc3)Br,443.15
Cc1cc(ccc1OCC(=O)NN)Cl,423.15
c1ccc(c(c1)C(=O)c2ccc(c(c2)[N+](=O)[O-])Cl)C(=O)O,473.15
c1ccc(c(c1)C(=O)c2ccc(cc2)Cl)C(=O)O,423.15
c1ccnc(c1)Cc2ccc(cc2)Cl,281.15
c1cc(ccc1OCCO)Cl,303.15
CC(C)(C(=O)O)Oc1ccc(cc1)Cl,393.15
c1cc(c(nc1)Oc2ccc(cc2)Cl)C(=O)O,431.15
c1ccc2c(c1)cc([nH]2)c3ccc(cc3)Cl,479.15
c1cc(c(c(c1)Sc2ccc(cc2)Cl)C#N)F,343.15
c1ccc(c(c1)C=O)Sc2ccc(cc2)Cl,346.15
c1cc(c(nc1)Sc2ccc(cc2)Cl)C(=O)O,493.15
CCCCCC1COC(OC1)c2ccc(cc2)C#N,330.15
CCCC1COC(OC1)c2ccc(cc2)C#N,331.15
CCOc1ccc(cc1)CCO,315.15
CCCc1cnc(nc1)c2ccc(cc2)CC,315.15
c1cc(c(nc1)Oc2ccc(cc2)F)C(=O)O,457.15
c1ccc2c(c1)cc([nH]2)c3ccc(cc3)F,462.15
c1cc(ccc1CCO)O,364.15
CC(c1ccc(cc1)O)C(=O)O,404.15
COc1ccc(cc1)C(=O)c2cccs2,346.15
COc1ccc(cc1)CCO,301.15
c1cc(c(cc1C(F)(F)F)N)N2CCOCC2,400.15
c1ccc(c(c1)N)N2CCOCC2,370.15
CCCCCCCCc1cnc(nc1)c2ccc(cc2)OCCCCCC,333.15
c1ccc2c(c1)[nH]c(n2)c3ccncc3,492.15
CC(C)(C)c1ccc(cc1)CCO,306.15
Cc1ccc(cc1)C(=O)c2ccccc2C(=O)O,411.15
C1C=CC(=O)O1,277.15
Cc1ccc(c(c1)c2ccno2)O,449.15
c1ccc(c(c1)c2ccno2)O,458.15
c1cc(ncc1[N+](=O)[O-])OCCO,386.15
c1cc2cccc(c2c(c1)SCC(=O)O)Cl,429.15
C=CCSc1c(cccn1)C(=O)O,420.15
c1ccnc(c1)CN,253.15
CC(C)(C)OC(=O)Nc1ccc(cn1)C#N,446.15
B(c1ccccc1NC(=O)OC(C)(C)C)(O)O,397.15
CC(C)(C)OC(=O)Nc1ccccn1,366.15
c1ccc2cc(ccc2c1)C(=O)CBr,356.15
c1cc(sc1)C(=O)CBr,304.15
c1ccc(c(c1)CBr)C#N,345.15
c1ccc2c(c1)nc(s2)CBr,321.15
c1ccc(c(c1)C(=O)O)OCC(=O)O,462.15
c1ccc(c(c1)C(=O)O)SCC(=O)O,491.15
CCN(CC)CCO,203.15
c1ccc(c(c1)C(=O)O)OC(F)F,372.15
CN(C)CCO,213.15
CN(C)CCOC(=O)C=C,213.15
CC(=C)C(=O)OCCN(C)C,243.15
c1ccc(cc1)P(c2ccccc2)c3ccccc3C(=O)O,451.15
CC(C)(C)P(c1ccccc1c2ccccc2N(C)C)C(C)(C)C,389.15
Cc1ccccc1c2ccccc2P(C(C)(C)C)C(C)(C)C,365.15
B(c1ccccc1C(=O)OCC)(O)O,405.15
CCOC(=O)c1ccccc1N=C=O,302.15
CCNCCO,264.15
CCS(=O)(=O)CCO,311.15
CCSCCO,173.14999999999998
CCSc1c(cccn1)C(=O)O,458.15
CCSc1c(cccn1)C(=O)Cl,324.15
CC(=C)C(=O)OCCOC(=O)c1cc(cc(c1)N)N,364.15
CC(=C)C(=O)OCCOC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],344.15
B(c1ccccc1C(=O)OC)(O)O,342.15
COC(=O)c1ccccc1S(=O)(=O)N,397.15
COC(=O)c1ccccc1N=C=O,320.15
CNCCO,268.15
CNc1ccccn1,288.15
CC(=O)Nc1ccccc1S(=O)(=O)C,418.15
CS(=O)(=O)c1ccccc1C(=O)O,412.15
CS(=O)(=O)CCO,302.15
CS(=O)(=O)c1cccs1,321.15
B(c1ccccc1SC)(O)O,433.15
CSc1[nH]c2ccccc2n1,477.15
CSc1ccccc1C(=O)O,440.15
CSc1ccccc1C#N,309.15
CSc1ccc2ccccc2c1,336.15
CSc1c(cccn1)C(=O)O,490.15
CSc1c(cccn1)C(=O)Cl,367.15
CSc1nc2ccncc2o1,353.15
CSc1cnccn1,317.15
Cc1cc(cnc1NCC(=O)OC(C)(C)C)I,372.15
CCCCCCOCCO,231.15
C1CSC(=C[N+](=O)[O-])N1,415.15
CCCSc1c(cccn1)C(=O)N,420.15
CCCSc1c(cccn1)C(=O)O,434.15
c1ccc(cc1)S(=O)(=O)c2cccs2,396.15
c1ccc2c(c1)C(=O)N(C2=O)CCS(=O)(=O)Cl,431.15
c1ccc(c(c1)C(=O)O)N=Nc2ccc(cc2)O,479.15
