,SMILES,Tm
11274,O=C1c2ccccc2N2OC21C(=O)OC,494.15
17489,O=C(CCCCC)OCCCCC,226.15
13754,ClCc1ccc(CCl)cc1,373.15
18372,CC(C)(C)OOC(C)(C)CCC(C)(C)OOC(C)(C)C,281.15
6713,C1CCCC(CCC1)O,288.15
3940,c1cc(c(cc1S(=O)(=O)Cl)F)[N+](=O)[O-],319.15
13534,COc1cc(ccc1)C(=O)O,376.15
13240,CC(C)C(CC)C(C)C,151.14999999999998
4751,COc1cc(cc(c1Br)OC)C(=O)O,529.15
147,CCCCI,170.14999999999998
5721,c1ccc(cc1)COc2ccc3c(c2)cc([nH]3)C(=O)O,470.15
6685,C1CC(=O)C1,222.15
17143,O=C1OC(=O)C=2CCCCC1=2,347.15
4705,c1cc(c(cc1Br)Cl)C#N,343.15
11029,S=C(Nc1ccccc1C)C(=O)c1ccccc1,397.15
18359,Brc1cc(cc(Br)c1O)C(C)(C)c2cc(Br)c(O)c(Br)c2,454.15
5379,Cc1ccc(cc1[N+](=O)[O-])C=O,319.15
3223,C(CSCCC(=O)O)C(=O)O,404.15
5943,CC(C)C1CC(=O)CC(=O)C1,353.15
14919,OS(=O)(=O)OCCCCCCC,473.65
8132,CCCOC=O,180.15
10126,O=C(OC1CCC2C3CCC4CC(CCC4(C)C3CCC21C)=C(C)C)C,381.15
17759,CC(C)(C)C(=O)NNCc1ccccc1,341.65
449,CC1(C(=O)NC(=O)N1C)C,436.15
2264,Cn1ccnc1Cl,263.15
13815,O=[N+]([O-])c1ccc(cc1)C(=O)OC,369.15
15693,[O-][N+](=O)c1ccc(O)c2ncccc12,453.15
7256,CC(=C)C(=O)OCC1CO1,191.15
11238,N1c2ccccc2CCC1CCc1ccc(N(C)C)cc1,341.15
21660,CC(C)CC(=O)OC1C(C)OC(CC1(C)O)OC3C(C)OC(OC2C(OC)C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC2CC=O)C(O)C3N(C)C,404.65
21922,O=C(Nc1ccc(C)cc1)c2ccccc2,431.15
14504,Clc1cc(Cl)cc(Cl)c1O,342.15
14218,[O-][N+](=O)c2ccc(N/N=C/c1ccccc1)c(c2)[N+]([O-])=O,513.15
535,CCOC(=O)CN1CCCN(CCN(CCCN(CC1)CC(=O)OCC)CC(=O)OCC)CC(=O)OCC,361.15
14275,OCc2cc(Oc1ccccc1)ccc2,283.15
22781,Ic1c(ccc(N(C)C)c1)Cc2ccc(N(C)C)cc2C=CC(=O)C,437.5
6606,C(=S)=S,161.14999999999998
12279,O=C1OC(=O)C2Cc3ccccc3CC12,461.15
14518,CC(C)(C)c1cc(ccc1O)C(C)(C)C,327.65
1836,CC(=O)Oc1ccc2ccc(cc2c1)OC(=O)C,404.15
23123,O=C(OC(C)(C)C)N[C@H](C(=O)O)C,352.65
366,C1C2CC3CC1CC(C2)(C3)CC(=O)O,410.15
18726,Nc3nc(F)nc2c3ncn2C1OC(CO)C(O)C1O,533.15
10872,Brc1ccc(OC)c2c1CC2=O,347.15
22665,FC(F)(F)c1cc(Cl)c(c(Cl)c1)n3nc(C#N)cc3N=CC=Cc2ccccc2,433.0
23321,O=C(OCCOCn1c2N\C(=N/C(=O)c2nc1)N)C,515.15
15466,O=C1CC[C@@]6(O)[C@H]3Cc5ccc(O)c4O[C@@H]1[C@]6(CCN3CC2CC2)c45,442.65
9483,ON=C(CC)C1=CC2(C)CCC1C2(C)C,380.15
1890,CCC(CO)N,271.15
11935,s1cccc1C=1N(N)C(=O)C(C#N)=C(C=1)C(F)(F)F,507.15
5203,COc1cc(ccc1O)CO,387.15
21010,CC(=O)C3CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C,495.15
10349,O=C(N)N1N=C(CC1c1ccc(OC)cc1)c1ccc2ccccc2c1,447.15
14170,Ic1cccc(Br)c1,264.15
8979,CN(C(=S)Oc2ccc1CCCc1c2)c3cccc(C)c3,367.15
20051,C=Cc1ccco1,179.14999999999998
5966,CC(C)CCC(=O)C,199.15
6478,c1ccc(cc1)CCl,230.15
19408,CC(O)CN2C(=O)c1n(C)cnc1N(C)C2=O,414.15
16942,Oc1c(CO)c(cnc1C)CSSCc2cnc(C)c(O)c2CO,492.15
6919,CCCCOC(=O)c1ccccc1C(=O)OCCCC,238.15
10366,O=C1C2CCC1C1OC2C=C1,370.15
1688,CC(=O)c1cccc(n1)C(=O)C,353.15
5516,CCCCCCCCc1ccc(cc1)O,318.15
21384,Clc1cc(Cl)ccc1/C=C/C(=O)O,507.15
11741,O=C(C)c1cc(Cc2cc(c(O)c(C)c2OCC=C)C(=O)C)c(OCC=C)c(C)c1O,416.15
21778,O=C(Nc1ccccc1)CCCCCCCC=CCCCCCCCC,314.15
12690,O=C(O)Cc1ccccc1O,422.15
4614,c1ccc(cc1)C(=O)c2ccc(cc2)c3ccc(cc3)Br,430.15
12727,O=C1NC(=O)C(CC=C)(C(=O)N1)c1ccccc1,429.15
16637,O=C(O)CCCCc1ccccc1,330.65
14848,C1=CC=CC1,175.95
18038,Cc1cncc(C)n1,320.65
19494,CC1(C)C(=O)NC(=O)N1CO,373.15
7149,CCCC(=O)OCC,180.15
2449,c1ccc(c(c1)S(=O)(=O)Cl)Cl,300.15
8925,CC(C(O)=O)c1ccc(c(F)c1)c2ccccc2,383.15
5117,Cc1cc(cc(c1F)C)CBr,318.15
11844,S=C1SC(=Cc2ccc(O)c(OC)c2)C(=O)N1CNc1ccc([N+](=O)[O-])cc1,468.15
20916,CC(C)(C#CC(C)(C)OO)OO,381.15
23323,C(CCCCCCC)(=O)O,289.0
4822,c1cc(c(cc1Br)C(=O)O)C(=O)O,436.15
6677,COc1c(ccc(c1)/C=C/C(=O)CC(=O)/C=C/c2cc(c(cc2)O)OC)O,446.15
9050,O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=Cc1cc(OC)c(OC)c(OC)c1,469.15
15967,COCN1C(=O)C(CC)(C(=O)N(COC)C1=O)c2ccccc2,390.15
454,C1COCCNC1=O,354.15
20944,CCCC(C1CCCCC1)C2CCCCC2,262.65
21403,S=C(C)Nc1ccccc1,350.65
6958,c1ccc(cc1)C(C#N)c2ccccc2,347.15
164,CCCCC#C,141.14999999999998
3852,C(CCl)C(=O)O,312.15
6740,c1(c(c(c(c(c1F)F)F)F)F)C(=O)c2c(c(c(c(c2F)F)F)F)F,366.15
182,c1cnn[nH]1,297.15
8229,c1ccc2c(c1)nc3ccccc3n2,449.15
8174,CCCCCCCC/C=CCCCCCCCCO,279.15
11854,S1c2[nH0][nH0]c([nH0]2NC1c1ccc(OC)cc1)c1ccc(OCC)cc1,472.15
20158,FC(F)(F)c1ccc(CC#N)cc1,321.15
14942,C[C@H](NC(=O)[C@H](C)N)C(=O)O,553.15
16109,O=C(OCC)N1c2ccccc2C=CC1OCC,329.65
18231,Nc1ccc(cc1N)c2ccc(N)c(N)c2,449.15
22829,O=C4OC[C@]5(C)CCC[C@@]3([C@H]2[C@@]1(C(=O)[C@H]([C@@H](C1)CC2)C)C(=O)OC3)[C@H]45,570.0
99,c1ccc2c(c1)cccc2C(=O)Cl,291.15
8103,CCCCCCCCC(=O)Cl,212.15
11289,O=C(Nc1cc(ccc1CCNC(=O)c1ccccc1)CCNC(=O)c1ccccc1)C,449.15
3742,C#CCCO,210.15
6356,c1ccc(c(c1)C(Br)Br)C(Br)Br,389.15
10752,O=[N+]([O-])c1ccc(COC(=O)c2ccccc2)c([N+](=O)[O-])c1,412.15
2764,c1ccc(c(c1)N)I,328.15
833,c1ccc2cc(ccc2c1)C(=O)CC(=O)C(F)(F)F,347.15
12865,C=CC=C/C,132.14999999999998
4787,COc1ccc(cc1)Br,284.15
7087,CCOC(=O)c1c(oc2c1c(c(c(c2F)F)F)F)C,343.15
1707,c1cc(c(c(c1)Br)N)Br,354.15
254,c1ccc(c(c1)F)Cl,230.15
16208,C(N(Cc1ccccc1)Cc2ccccc2)c3ccccc3,364.65
21605,Oc1ccc2c(c1)OC(=CC2=O)c3ccccc3,519.15
1302,B(c1cccc(c1OC)OC)(O)O,342.15
16228,Clc1ccc(NC(=O)C(C)(C)CCC)cc1,360.65
69,c1ccc(cc1)n2ccnc2,286.15
10862,O=C1Cc2cc3c(cc21)CC3=O,510.15
11863,S1c2[nH0][nH0]c([nH0]2NC1c1ccc(O)c(OC)c1)c1ccc([N+](=O)[O-])cc1,499.15
19142,O=C(Nc1cc(on1)C(C)(C)C)N(C)C,392.65
8743,COc1cc(CC=C)cc(C(=O)NCCO)c1O,368.15
18530,O=S2(=O)CCCCN2c1ccc(cc1)S(N)(=O)=O,454.15
3930,COc1ccc(cc1F)CC#N,321.15
8546,COc1ccccc1/C=C/C(=O)O,458.15
19069,Clc3cc1c(oc2c1c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c3Cl,506.15
12481,O1N=C(CC1c1ccccc1)c1ccccc1,348.15
933,c1cc(oc1)C2CNCCN2,360.15
7706,CP(=O)(c1ccccc1)O,406.15
19630,CC(C)c1cc2c(C)cccc(C)c2c1,305.45
19385,O=C(Cl)N(c1ccccc1)c2ccccc2,356.15
8965,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(O)=O,471.15
16097,OC(CC)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,400.15
9222,ON=CC=1CCCC=1C=Cc1ccccc1,436.15
22290,[O-][N+](=O)c2cccc1c2cccc1Cl,384.15
20117,N#CC=1NC=NC2=NC=NC=12,460.65
23157,O=CC1CCCCC1,307.65
9829,S1c2[nH0][nH0]c([nH0]2NC1C=Cc1ccccc1)c1cccc([N+](=O)[O-])c1,464.15
2009,c1c(cnc(n1)N)[N+](=O)[O-],510.15
15811,O=C(O)C2=CN(CC)c1cc(ccc1C2=O)c3ccncc3,563.15
9622,s1cc([nH0]c1C(C#N)=Cc1ccc(N(C)C)cc1)c1cccc2ccccc21,402.15
5642,c1cc2c(cc1O)CCCC2,335.15
7071,CCOC(=CC(=O)OCC)C,303.15
14094,c1cc(ccc1)c2ccc(cc2)c3ccccc3,486.15
22328,OC2=C(C(=O)c1ccccc1C2=O)C3CCCCC3,408.65
18365,[O-][N+](=O)CC,183.65
2874,Cc1c(cccc1OC)[N+](=O)[O-],326.15
13037,CCCCSC,175.14999999999998
8225,OI(=O)(=O)=O,401.15
1037,CSc1cnccn1,317.15
22181,CC(C)(C)C(=O)Oc2c1ccccc1c(OC(=O)C(C)(C)C)c(OC)c2OC,452.15
2704,COc1ccc(c(c1)O)C=O,315.15
4848,Cc1cc(cc(c1N)C)Cl,321.15
5996,c1cc2c(cc1[N+](=O)[O-])cn[nH]2,483.15
17819,S(SCc1ccccc1)Cc2ccccc2,344.65
13580,OC(=O)c1ccc(Cl)cc1,513.15
3357,c1cc(c(cc1C(=O)O)[N+](=O)[O-])[N+](=O)[O-],438.15
15928,O=C2c3c(O[C@]12C(=CC(=O)C[C@H]1C)OC)c(Cl)c(OC)cc3OC,492.15
12813,Clc1cccc(Cl)c1N=C1NCCN1,403.15
12536,P(CP(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,394.15
21624,O=C(O)CCCCCCCC/C=C/C(=O)O,438.65
16040,CCCC(=O)OC=C,389.85
15266,O=C(O)C[C@@H](O)C[C@@H](O)/C=C/c2c(c1ccccc1n2C(C)C)c3ccc(F)cc3,468.65
16258,Clc1cc(CO)c(OCC(=O)O)cc1,414.15
22902,O1C2=C(OC1)C=C(C=C2)\C=C\C(=O)C3=CC=CC=C3,391.15
13290,CCCC(O)CCCC,232.15
4715,c1cc(c(cc1Br)F)C=O,334.15
21634,O=C(O)CCCC=CCC=CCC=CCC=CCCCCC,223.65
9431,O=C(OCC)C=Cc1ccccc1N,350.15
14590,O=C(O)CC(C)C(=O)O,384.15
5000,c1cc(c(cc1C#N)F)C(=O)O,489.15
11933,O=C1NN(C)c2[nH0]c(C)cc(C)c21,489.15
13214,OCc1ccccc1O,358.15
18373,Nc1nc(CSP(=S)(OC)OC)nc(N)n1,438.15
18229,Oc1ccc(cc1Cl)c2ccccc2,350.15
22198,C/C(=NO)C(CC)=NO,445.65
10446,O=C1OC(OC(=O)C1=NNc1ccc(OC)cc1)(C)C,401.15
11809,O=C(O)C(C)(C)CCc1cc(C)ccc1C,351.15
22106,O=C(c1ccc(F)cc1)N(NC(=O)c2ccccc2)C(C)(C)C,490.65
17849,Clc1ccc(NC(=O)N(C)C)cc1,443.65
1540,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])OC(F)(F)F,252.15
15145,O=C(O)CCCCCCCCCC,301.65
2697,CC(=C)C(=O)Oc1ccc(c(c1)O)C(=O)c2ccccc2,351.15
2286,c1c(cc(c(c1C(=O)O)Cl)[N+](=O)[O-])[N+](=O)[O-],472.15
4999,CCC(CC)(CCC#N)C=O,370.15
17920,OCCN(CCO)c1ccccc1,330.15
8506,c1ccsc1,235.15
17172,C=CSC=C,293.15
12608,N#Cc1ccc(cc1)C1[nH0]2c[nH0]cc2CCC1,390.15
21391,FC(F)(F)c1cccc(/C=C/C(=O)O)c1,409.15
6798,B(c1ccccc1)(Cl)Cl,280.15
11451,ClC(c1cccc(c1)C(Cl)C(Cl)C(=O)OC)C(Cl)C(=O)OC,404.15
10927,OC12CCCCCC2c2ccccc21,373.15
19464,O=C1C=C(Cl)C(=O)O1,306.15
8197,CCCCCCCCCCCCCCCC(=O)Cl,284.15
22287,CC=C(/C)C(=O)OC7CC(OC(C)=O)C8(COC2C8C17COC(O)(C(=O)OC)C1C(C)(C2O)C56OC6(C)C3CC5OC4OC=CC34O)C(=O)OC,429.65
7322,c1cc(cc2c1cc[nH]2)C#N,403.15
6417,c1ccc(cc1)C(c2ccccc2)N=C=S,332.15
8351,c1cc([nH]c1)C=O,316.15
13681,O=[N+]([O-])c1cc(ccc1)C(=O)O,415.15
12114,O=C1OC(=NC1=Cc1ccc(OC)cc1)c1ccccc1,425.15
17516,OC1=CC=CC=CC1=O,323.95
18860,[O-][N+](=O)c1cc(cc([N+]([O-])=O)c1N(CCCC)CC)C(F)(F)F,339.15
12022,S=C(N1CCCCC1)c1ccc(OCc2ccccc2)c(OCC)c1,345.15
18563,O=C1Cc4ccc5OCOc5c4CN(C)CCc2cc3OCOc3cc12,481.15
12947,CC(C)SC,171.14999999999998
6506,CC(=O)OC[C@H]1[C@@H]([C@@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C,355.15
20552,O=C(C)Oc1cc(C)c(C)cc1,295.15
8141,CC(C)(C)NC(=O)c1ccccc1,407.15
17662,CCCF,114.14999999999998
7738,c1ccc(c(c1)COC(=O)ON2C(=O)CCC2=O)Br,380.15
20084,Clc1ncccn1,340.15
16771,ClC(Cl)C(=O)C(Cl)(Cl)Cl,275.25
10424,O=C1NN(c2ccccc2)C(=O)C1N=Nc1ccc(C)cc1,520.15
11658,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1c[nH0]ccc1,418.15
3198,Cc1ccc(cc1C)c2ccc(c(c2)C)C,349.15
1333,CCC(=O)C(=O)C,221.15
19009,O=C(C)NC(CCC(=O)O)C(=O)O,472.15
20902,O=C1CCCCC1(C)C,252.65
6848,C(COCCO)O,263.15
13769,BrCCCCCCC,217.15
14476,ClC(Cl)C(F)(F)OC,238.15
12228,O=C1CC(C)(C)CC(C)=C1O,362.15
1984,c1cc(c(cc1Cl)C=O)N,345.15
11816,O=C1OCCOC(=O)C2CCCCC2C(=O)OCCOC(=O)C2CCCCC12,413.15
2435,Cc1c(cccc1Cl)[N+](=O)[O-],309.15
13061,Nc1ccccc1O,449.15
10995,O=C1CCN2Cc3c(O)c(OC)ccc3C(O)C2C1,430.15
11008,c1ccc(cc1)c1cccc2cccc(c3ccccc3)c21,420.15
304,CCCCCCCCCCCCCCC(=O)CBr,329.15
8786,CC(C)Nc1cccnc1N2CCN(CC2)C(=O)c4cc3cc(NS(C)(=O)=O)ccc3[nH]4,499.15
18576,OC(CCN1CCCC1)(c2ccccc2)C3CCCCC3,359.15
18100,c1ccccc1Cc2ccccn2,285.65
23106,CC2(C)CCCC(\C)=C2\C=C\C(\C)=C\C=C\C(\C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(/C)CCCC1(C)C,456.15
6193,c1c[nH]c2c1cc(cn2)C#N,501.15
23341,CCOC(=O)c1ccc(cc1)n1c(C)ccc1C,333.65
20616,ClCCCCCCCO,284.15
3920,COc1ccc(cc1F)N,355.15
20264,O=C(Oc1ccccc1)CCCCCCCCCCC,297.65
5376,Cc1ccc(cc1C(F)(F)F)C#N,334.15
13217,Nc1ccccc1S,292.15
10439,O=[N+]([O-])c1ccccc1NN=C(C(=O)OCC)C(=O)OCC,469.15
7077,CCOC(=O)C1=C(Nc2ccccc2S1)C,416.15
5952,COc1ccc(c(c1)C(=O)O)[N+](=O)[O-],406.15
1840,COc1ccc2ccc(cc2c1)OC,411.15
6075,c1cc(cc2c1cc(cc2)Br)C(=O)O,567.15
10269,S1c2sc(cc2C(C=2C1N=C(C=2N)C(=O)OCC)c1ccccc1)C(=O)OCC,406.15
20210,O=C(CCCCC)c1ccc(O)cc1O,330.15
2813,Cc1ccc(c(c1)OC)S(=O)(=O)Cl,360.15
10959,O=Cc1c(OC)c(C)c(C)c(OC)c1C,359.15
536,C1CN2CCN3CCCN(C3)CCN(C1)C2,357.15
15842,CN3[C@@H]1CC[C@H]3C[C@H](C1)OC(=O)C(CO)c2ccccc2,388.15
1139,CC(C)(CO)CO,401.15
13915,CC=C(/c1ccccc1)c2ccccc2,322.15
7500,COC(=O)Cc1ccc(c(c1)Cl)Cl,302.15
12986,C=CC(CC)CC,146.14999999999998
7442,CO,175.14999999999998
4116,Cc1cc2ccccc2[n+](c1)[O-],362.15
20412,O=[N+]([O-])c1ccc(Br)cc1C,351.15
468,c1cc(ccc1[N+](=O)[O-])[N+](=O)[O-],447.15
10631,FC(F)(F)C1(O)NC(O)(C(C(=O)OCC)C(c2ccccc2)C1C(=O)OCC)C(F)(F)F,507.15
9652,FC(F)(F)C1=NNC(=O)C1=NNc1cccc([N+](=O)[O-])c1,527.15
12457,O=C1C2(CCCCC2)C(=O)C21CCCCC2,439.15
12029,O=C1OC(=CC1=Cc1oc(C)cc1)CC(C)C,361.15
7654,CCCCCC(=O)OC,202.15
8114,CCCCCC1CCCCC1,215.15
16183,ClP(Cl)(Cl)(Cl)Cl,421.15
6405,c1ccc(cc1)C(=O)N,400.15
23245,c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,503.15
617,C(CO)n1c(=O)n(c(=O)n(c1=O)CCO)CCO,411.15
20694,CN(C)c1ccc2N(c3ccc(cc3Sc2c1)N(C)C)C(=O)c4ccccc4,468.15
1310,Cc1ccc(c(c1C)N)[N+](=O)[O-],390.15
14359,ClN1C(=O)NC(=O)N(Cl)C1=O,498.15
1012,CCOC(=O)c1ccccc1N=C=O,302.15
18690,OC(CO)COCCCCCCCCCCCCCCCCCC,343.65
9237,Clc1ccccc1NN=C(C#N)c1scc([nH0]1)c1ccccc1,433.15
5300,CC(=O)Nc1ccc(cc1[N+](=O)[O-])OC,391.15
5905,c1cc(c(cc1F)C=O)[N+](=O)[O-],368.15
3251,COc1cc(cc(c1OC)OC)C#N,366.15
18068,C#CC(O)CCC,193.15
18673,O=C(O)C1CCn2c(ccc12)C(=O)c3ccccc3,433.65
20382,CC(Cl)(C)CCC(C)(C)Cl,340.65
3547,Cc1cc(c(c(=O)o1)C)O,483.15
11217,O=C(O)C1CCC(OC1(C)C)(C)C(O)(Cc1ccccc1)Cc1ccccc1,411.15
22602,O=C1OCC3=CCN2CCC(OC(=O)C(CC(=C)C1(C)O)=[C@H]C)C23,490.65
3865,c1cc(cc(c1)S(=O)(=O)Cl)C#N,323.15
3787,c1cc(c(cc1N)Cl)F,319.15
18705,ClC2=C(Cl)C3(Cl)C1C=CC(Cl)C1C2(Cl)C3(Cl)Cl,368.65
5236,CC1(CN(NC1=O)c2ccccc2)CO,398.15
10513,s1cccc1C1=Nc2[nH0]([nH0]c(N)c2N=Nc2ccc(F)cc2)C(=C1)C(F)(F)F,494.15
13059,N#CC1CCCCC1,284.15
17220,[O-][N+](=O)c2ccc(Oc1ccccc1)cc2,334.15
16950,Cc1cc2CCCCc2cc1C,283.15
7264,C(=O)(C(C(C(F)(F)F)(F)F)(F)F)OC(=O)C(C(C(F)(F)F)(F)F)(F)F,230.15
9214,O=C1C=2C=CC3C(C)(C)CCCC3(C)C=2C(=O)C(O)=C1C(C)C,440.15
15860,Clc3ccc(CCC(Cn1cncn1)(C#N)c2ccccc2)cc3,398.15
8124,c1ccc(cc1)Nc2ccc(cc2)N,347.15
2209,c1ccc(c(c1)C(=O)Cl)Br,283.15
13904,Clc1ccc(cc1Cl)[N+]([O-])=O,314.15
19036,[O-][N+](=O)c1cc2CCNc2cc1,366.15
9054,Clc1ccc(C=C2C(=O)NN=C2C=2C(=O)N(C)c3ccccc3C=2O)c(Cl)c1,553.15
13674,O=[N+]([O-])c1cc(ccc1)C(N)=O,416.15
289,CC(C)CCBr,161.14999999999998
1121,c1cnc(cc1c2ccnc(c2)Cl)Cl,515.15
2656,c1ccc(c(c1)C(=O)O)F,397.15
3478,COc1cc(cc(c1O)OC)CC(=O)O,402.15
15286,CC=3CN(C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C(=O)C=3CC,480.15
10011,O=C1C=CC2(O)C3CCC4(C)C(CCC4OC(=O)C)C3CCC32OC13,451.15
5763,Cc1ccc(cc1O)Br,352.15
11499,[O-][N+](=Nc1ccccc1)c1cc(c(N=Nc2ccccc2)cc1C)C(C)C,391.15
18914,OC(C(=O)O)c1ccccc1,407.15
2657,c1ccc(c(c1)C(Cl)(Cl)Cl)F,253.15
4957,c1cc(ccc1C(=O)O)Cl,514.15
5518,CCCCCc1ccc(cc1)S(=O)(=O)Cl,315.15
9851,c1ccc(cc1)C=CCc1ccccc1,428.15
16494,O=[N+]([O-])c1c(N)c(c(N)c([N+]([O-])=O)c1N)[N+]([O-])=O,623.15
23071,C1=NC2=C(N1)C(=S)N=CN2,587.15
23480,ClC(Cl)(Cl)C(O)=O,330.65
3526,CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C=O,333.15
20157,NC(=O)CCCCCCCCC,381.15
14540,[O-][N+](=O)c1cc(N)ccc1NCCO,400.65
1835,c1cc(nc(c1)CO)CO,385.15
1876,CC(=O)c1ccccc1C(=O)O,390.15
18984,S,187.66
19616,BrC(Br)(Br)C(O)O,326.65
11994,O=[N+]([O-])c1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1,488.15
7638,CCCC(=O)OC,188.15
13321,Cc1ccccc1C(C)C,201.15
1042,CCCSc1c(cccn1)C(=O)O,434.15
12845,O=C1NC(=O)C=C(N1)C(=O)O,618.15
10515,S1C=C(N2C1=NC(=CC2=O)C(F)(F)F)c1ccc(C)cc1,459.15
3942,c1cc(c(cc1CBr)F)[N+](=O)[O-],320.15
982,c1ccc(c(c1)N)N2CCOCC2,370.15
10159,Sc1[nH0][nH0]c([nH0]1N)C(F)(F)F,414.15
19132,Clc1ccc(OC)c(Cl)c1Cl,342.65
21345,CCCCC=CCCCC,161.14999999999998
8170,CCCCCCCC(=O)Cl,210.15
15769,CS(=O)(=O)Nc4ccc(Nc1c3ccccc3nc2ccccc12)c(OC)c4,508.15
14800,O=S(=O)(Cl)c1ccccc1,288.15
2596,Cc1ccc(cc1F)I,296.15
17503,BrC1=CC(=NCl)C=C(Br)C1=O,356.15
21210,OC(=O)c1c(F)cc(F)cc1F,416.15
4797,c1cc(ccc1C(=O)Cl)Br,313.15
12030,Brc1ccc(NN=C2C(=O)CC(C)(C)CC2=O)cc1,477.15
4488,CC(C)c1cc2c(c(c1O)C(C)C)C(CC2(C)C)(C)C,420.15
5144,B(c1ccc(cc1)F)(O)O,536.15
22502,Clc1cc([N+]([O-])=O)c(Cl)cc1Cl,330.65
377,CC(=O)N1CCN(CC1)c2ccc(cc2)O,456.15
357,C1COCCOCCOCCOCCOCCN1,321.15
16852,Clc1cc(Br)c(Cl)cc1,308.15
13088,CC(Cl)CCl,173.14999999999998
11020,O=[N+]([O-])c1ccccc1C1NC(=O)NC(C)=C1C(=O)OCC,493.15
22608,CC5(C)CN5P(=O)(NC(=O)NC13CC2CC(C1)CC(C2)C3)N4CC4(C)C,403.15
21079,CN2C1CCC2C(C(O)C1)C(=O)O,478.15
10194,O=C1N=CN=C2N(NC=C21)C1CCCCC1,525.15
8350,c1c(c(cc(c1C(=O)O)C(=O)O)C(=O)O)C(=O)O,556.15
12054,Oc1[nH0]c(N)[nH0]c(CC)c1C,576.15
5537,c1ccc(cc1)OCCCC(=O)O,336.15
16196,OCC(O)COC(=O)CCCCCCCCCCCCCCCCC,347.15
13473,Cc1cc(C)c(C)cc1CC,259.15
13573,N#CCc1cccc(c1)CC#N,306.15
7924,c1ccc(cc1)COC(=O)N[C@@H](CC(=O)O)C(=O)O,391.15
14030,Brc1ccc(NC(C)=O)cc1,439.15
21306,OC1=CC=C(CC=C(/C)C)C(=CC1=O)C(=C)C,344.65
7504,Cc1ccc(cc1C)C(=O)OC,309.15
2234,c1cnc(cc1C=O)Br,327.15
15075,O=C(CCC)OC(COC(=O)CCC)COC(=O)CCC,198.15
245,c1cc(c(cc1F)[N+](=O)[O-])Cl,311.15
21032,Oc1ccc(cc1)C(CCC)c2ccc(O)cc2,410.15
18363,C=C(C)C(N)=O,383.15
5809,c1cc(c(cc1Cl)CC(=O)O)C(F)(F)F,391.15
21011,O=C2CCC3C4CCC1(C)C(CCC1O)C4CCC3=C2,391.15
22447,ON=C1CCCCC1=NO,465.15
10765,[nH0]1cc2ccccc2cc1Cc1ccccc1,337.15
4352,c1cc(ccc1C(F)(F)F)S(=O)(=O)Cl,304.15
19774,O=C(CCCCCCC)OCCC,226.95
7144,CCOC(=O)C(c1ccccc1)(c2ccccc2)O,303.15
6348,C=CCN=C=S,193.15
6064,c1c(=O)[nH]c(=O)[nH]n1,549.15
8889,Cn2c(=O)n(C)c1nc[nH]c1c2=O,543.15
7676,CS(=O)(=O)c1ccccc1,360.15
8013,Cc1ccc(cc1)S(=O)(=O)NC2CCCCC2,361.15
12331,N=1c2ccccc2N=C(C)CC=1C,467.15
17437,C=C(C)Cl,135.74999999999997
6195,c1ccc(cc1)COc2cccc3c2[nH]cc3,345.15
21807,O=C(Nc1ccc2nn(nc2c1)C3CCCCC3)c4ccccc4,485.15
17682,O=C(c1ccccc1)C(F)(F)F,233.15
9868,Clc1ccc(cc1)C(=O)C=Cc1ccc([N+](=O)[O-])cc1,436.15
21368,CC(C)/C=C/C(=O)O,308.15
22983,C1=CC=C2C=C3C=C4C=CC=CC4=CC3=CC2=C1,614.15
10476,S=C(N1CCCCC1)c1ccc(C)cc1,366.15
6056,C(CCC(=O)O)CCN,484.15
15318,C[N+]2(C(C)C)[C@H]1CC(C[C@H]2CC1)OC(=O)C(CO)c3ccccc3,504.15
17152,BrC(Br)C(=O)O,322.15
23095,O=C2\C(=C(/N(N2c1ccccc1)C)C)N(C)C,380.9
2718,Cc1cc(c(c(c1)[N+](=O)[O-])O)C(=O)C,408.15
6379,CC1=CCC(CC1)C(C)(C)O,305.15
9498,Clc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])C(c1ccccc1)C(=NNc1ccccc1)c1ccccc1,469.15
20892,CCCCCCCCC(O)CCCCCCCC,334.15
1256,c1cc(c(c(c1)Cl)Cl)O,332.15
12140,O=C(C=Cc1ccc(OC)cc1)c1ccccc1,349.15
