smiles,mp
O=C(O)C1CCc2c(oc3cccc(Cl)c23)C1,189.5
CCOC(=O)C1CCc2c(oc3cc(NC(C)=O)ccc23)C1,115.5
O=C(O)C1CCc2c(oc3cc(Cl)ccc23)C1,190.0
CC(=O)Nc1ccc2c3c(oc2c1)CC(C(=O)O)CC3,229.5
COc1ccc2c3c(oc2c1)CC(C(=O)O)CC3,177.5
COc1cc(OC)c2c3c(oc2c1)CC(C(=O)O)CC3,195.0
N#Cc1ccc(O/N=C2\CCCC(C(=O)O)C2)cc1,153.5
N#Cc1ccc2oc3c(c2c1)CCC(C(=O)O)C3,187.5
CCOC(=O)C1CCc2c(oc3ccc(C(N)=O)cc23)C1,207.0
CC1=C(C(=O)/C=C(\C)N)C(C)(C)CCC1,124.75
O=C(O)CCc1cccc(C(=O)c2ccccc2)c1,70.0
O=C(O)CCCc1cccc(C(=O)c2ccccc2)c1,71.0
Cc1c(N)cccc1C(=O)c1ccc(Cl)cc1,65.0
Cc1c(CCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1,146.0
Cc1c(CCCC(=O)O)cccc1C(=O)c1ccc(Cl)cc1,124.0
O=C(O)CCCc1cccc(C(=O)c2ccc(Cl)cc2)c1,94.0
CC(C(=O)CCl)c1cccc(C(=O)c2ccccc2)c1,60.0
CC(c1cccc(C(=O)c2ccccc2)c1)C(O)CC#N,130.0
Cc1c(C(=O)c2ccc(F)cc2)cccc1[N+](=O)[O-],64.0
COc1c(CC(C(=O)O)C(=O)O)cccc1C(=O)c1ccc(Cl)cc1,142.0
C[C@H](CCC(O)C(C)(C)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,199.5
CCOC(=O)C1C(=O)Cc2ccccc21,59.5
COC(=O)C(=O)C1C(=O)C(=O)C(CCCCCCC(=O)O)C1=O,128.0
O=C(O)CCCCCCC1C(=O)CC(=O)C1=O,103.0
CCOC1=C(CCCCCCC(=O)O)C(=O)CC1,65.5
O=C(CC1CCc2ccccc2C1=O)c1ccccc1,74.5
O=C(O)c1cccc(-n2c(-c3ccccc3)cc3c2-c2ccccc2CC3)c1,226.5
O=C(CC1CCCCC1=O)c1ccccc1,44.5
O=C(O)c1cccc(-n2c(-c3ccccc3)cc3c2CCCC3)c1,192.0
O=C(O)c1ccc(-n2c(-c3ccccc3)cc3c2CCCC3)cc1,245.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2-c2ccccc2CC3)ccc1O,216.5
O=C(O)c1ccc(-n2c(-c3ccccc3)cc3c2CCCC3)cc1O,194.0
O=C(O)c1ccccc1-n1c(-c2ccccc2)cc2c1-c1ccccc1CC2,177.5
CP(C)(=O)COC(=O)c1ccc(-n2c(-c3ccccc3)cc3c2-c2ccccc2CC3)cc1,172.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)ccc1O,210.0
CC(=O)Oc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3)cc1C(=O)O,158.5
COC(=O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)ccc1O,141.5
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)ccc1S,187.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3ccccc32)ccc1O,211.0
CC(=O)Oc1ccc(-n2c(-c3ccccc3)cc3ccccc32)cc1C(=O)O,179.0
O=C(CC1CCCCC1=O)c1ccc(Br)cc1,79.0
O=C(O)c1cccc(-n2c(-c3ccc(Br)cc3)cc3c2CCCC3)c1,243.0
O=C(O)c1cc(-n2c(-c3cccc(C(F)(F)F)c3)cc3c2CCCC3)ccc1O,220.0
COc1ccc(C(=O)CC2CCCCC2=O)cc1,98.5
COc1ccc(-c2cc3c(n2-c2ccc(O)c(C(=O)O)c2)CCCC3)cc1,220.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCC3)ccc1O,198.5
O=C(O)c1cc(-n2c(-c3ccc(Br)cc3)cc3c2CCCC3)ccc1O,231.5
N#Cc1ccc(-c2cc3c(n2-c2ccc(O)c(C(=O)O)c2)CCCC3)cc1,243.0
O=C(CC1C(=O)CCc2ccccc21)c1ccccc1,50.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,224.0
COC(=O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,165.0
CCOC(=O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,134.5
CC(=O)Oc1ccc(-n2c3c(c(C(C)=O)c2-c2ccccc2)-c2ccccc2CC3)cc1C(=O)O,224.5
CC(=O)Oc1ccc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)cc1C(=O)O,195.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c4ccccc4ccc32)ccc1O,242.0
O=C(CC1CCCCC1=O)c1ccc(-c2ccccc2)cc1,110.0
COc1cccc(-c2cc3c(n2-c2ccc(O)c(C(=O)O)c2)CCCC3)c1,176.0
O=C(CC1CCCCCC1=O)c1ccccc1,43.0
O=C(CC1CCCCC1=O)c1ccc(Cl)cc1,57.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)c(C(F)(F)F)cc1O,189.0
O=C(O)c1cc(-n2c(-c3ccc(F)cc3)cc3c2CCCC3)ccc1O,239.5
Cc1ccc(-c2cc3c(n2-c2ccc(O)c(C(=O)O)c2)CCCC3)cc1,213.5
CC(C)(C)c1ccc2c(c1)cc(-c1ccccc1)n2-c1ccc(O)c(C(=O)O)c1,272.0
CC(C)(C)c1cc2c(n1-c1ccc(O)c(C(=O)O)c1)CCc1ccccc1-2,259.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)cc(Cl)c1O,224.0
O=C(CC1CCCCC1=O)c1ccc(O)cc1,122.5
O=C(O)c1cc(-n2c(-c3ccc(O)cc3)cc3c2CCCC3)ccc1O,215.5
CC1CCc2c(cc(-c3ccccc3)n2-c2ccc(O)c(C(=O)O)c2)C1,214.0
CC(=O)Nc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3)cc1C(=O)O,193.0
Nc1ccc(-n2c(-c3ccccc3)cc3c2CCCC3)cc1C(=O)O,206.0
CC(=O)Nc1cc(-n2c(-c3ccccc3)cc3c2CCCC3)cc(C(=O)O)c1O,233.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCCC3)cc(Br)c1O,209.5
COC1CCc2c(cc(-c3ccccc3)n2-c2ccc(O)c(C(=O)O)c2)C1,208.5
O=C(CC1CCCCC1=O)c1ccc(Cl)c(Cl)c1,78.5
O=C(O)c1cc(-n2c(-c3ccc(Cl)c(Cl)c3)cc3c2CCCC3)ccc1O,210.5
O=C(CC1CCCC1=O)c1ccc(Br)cc1,60.0
O=C(O)c1cc(-n2c(-c3ccc(Br)cc3)cc3c2CCC3)ccc1O,215.5
O=C(O)c1cc(-n2c3c(c(-c4ccccc4)c2-c2ccccc2)CCCC3)ccc1O,246.5
O=C(CC1CCCCC1=O)c1ccc([N+](=O)[O-])cc1,62.0
O=C(O)c1cc(-n2c(-c3ccc([N+](=O)[O-])cc3)cc3c2CCCC3)ccc1O,241.5
COc1ccc2c(c1)CCC(=O)C2CC(=O)c1ccccc1,57.0
COc1ccc2c(c1)CCc1c-2cc(-c2ccccc2)n1-c1ccc(O)c(C(=O)O)c1,233.5
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2cc(Cl)ccc2-3)ccc1O,250.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2Cc2ccccc2-3)ccc1O,203.0
O=C(O)c1cc(-n2c(-c3cccs3)cc3c2CCCC3)ccc1O,212.0
NC(=O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,214.0
O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1S,261.0
O=C(Cl)COc1ccc(Cl)cc1Cl,44.5
N#CCNC(=O)COc1ccc(Cl)cc1Cl,107.5
Nc1nc(NCc2ccccc2)nc(C(F)(F)F)n1,184.0
ClC(Cl)(Cl)c1nc(NCc2ccccc2)nc(C(Cl)(Cl)Cl)n1,96.75
C(=C\c1cccc2ccccc12)/c1ccc(-c2cc3ccccc3o2)cc1,154.5
Cc1ccc(-c2cc3cc(-c4ccccc4)ccc3o2)cc1,157.0
C(=C\c1ccc(-c2cc3cc(-c4ccccc4)ccc3o2)cc1)/c1ccc(-c2ccccc2)cc1,357.0
Clc1cc(Cl)c2oc(-c3ccc(/C=C/c4ccc(-c5ccccc5)cc4)cc3)cc2c1,259.0
Cn1c(-c2ccc(/C=C/c3ccc(-c4ccccc4)cc3)cc2)cc2ccccc21,254.0
C(=C\c1ccc(-c2cc3c(ccc4oc5ccccc5c43)o2)cc1)/c1ccccc1,240.0
O=C(CCl)Nc1ccc(Cl)cc1C(=O)c1ccccc1,119.5
O=S1(=O)N2CN3CN1CP(C3)C2,274.5
O=P12CN3CN(C1)S(=O)(=O)N(C3)C2,245.5
O=C(O)CNC(=O)C(c1ccccc1)c1ccccc1,114.0
COc1ccc2c(c1OC)CCN(Cc1ccccc1)Cc1cc3c(cc1/C=C\2)OCO3,130.5
COc1ccc2c(c1OC)CN(Cc1ccccc1)CCc1cc3c(cc1CC2)OCO3,76.5
COc1ccc2c(c1OC)CN(C=O)CCc1cc(OCc3ccccc3)ccc1CC2,140.5
COc1ccc(COC(=O)C2N3C(=O)C(N4C(=O)c5ccccc5C4=O)[C@H]3SC[C@@]2(C)O)cc1,216.5
N#CCSC(C(=O)O)c1ccccc1,111.0
c1ccc2c(c1)nc1n2CCCSC1,156.0
CC1(Cl)CSC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)OCc1ccc([N+](=O)[O-])cc1,135.0
O=C1CSC2CN=C(c3ccccc3)c3cc(Cl)ccc3N12,229.0
O=C(O)/C(=N\Oc1ccccc1)c1cccs1,86.0
O=C(O)C(=O)c1cc2ccccc2s1,175.9
O=C(O)C(=O)c1csc2ccccc12,92.5
O=C1c2ccccc2C(=O)N1OCc1cccs1,130.3
O=C1c2ccccc2C(=O)N1OCc1ccco1,145.3
O=C(O)/C(=N\Oc1ccccc1)c1ccccc1,104.94999999999999
Cn1cccc1/C(=N/OCc1cccs1)C(=O)O,70.5
O=C1c2ccccc2C(=O)N1OC1CCCC1,81.85
CCOC(=O)/C(C#N)=N/C(=C/N1CCOCC1)CC,127.5
N#CC(C#N)=NC1=C(N2CCOCC2)CCC1,157.5
CCOC(=O)/C(C#N)=N/C=C(\N)c1ccccc1,139.5
COC(=O)c1nc(C)c(-c2ccccc2)nc1N,162.0
COc1nc(C=C=O)c(-c2ccccc2)nc1N,162.5
COC(=O)c1ncc(-c2ccccc2)nc1N,228.0
Cc1ccc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C)cc3)n2)cc1,283.5
Cc1cccc(-c2nc(-c3cccc(C)c3)nc(-c3cccc(C)c3)n2)c1,151.5
Cc1ccccc1-c1nc(-c2ccccc2C)nc(-c2ccccc2C)n1,110.0
CC(C)SN(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1,149.0
OCCCCCNc1nccc2cc3c(cc12)OCO3,133.25
COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,225.0
Cc1ccc(N2CCN(CCCCl)CC2)cc1,35.0
COc1ccccc1N1CCN(CCCOc2cccc3c2CCCC3=O)CC1,174.5
CCOc1ccccc1N1CCN(CCCOc2cccc3c2CCCC3=O)CC1,196.5
COc1ccccc1N1CCN(CC(O)COc2cccc3c2CCCC3=O)CC1,120.0
Cc1ccccc1N1CCN(CC(O)COc2cccc3c2CCCC3=O)CC1,183.5
O=C1CCCc2c(OCC(O)CN3CCN(c4ccccc4)CC3)cccc21,193.5
O=C1CCCc2c(OCC(O)CN3CCN(c4ccc(Cl)cc4)CC3)cccc21,204.5
CCOC(=O)CCNCc1ccccc1[N+](=O)[O-],138.25
Cc1cccc([N+](=O)[O-])c1CO,67.5
O=[N+]([O-])c1cccc(Br)c1CBr,62.25
Nc1cccc(C(F)(F)F)c1CCl,158.0
C=C1c2c(C)cccc2NC(=O)N1CC(=O)OCC,152.5
CCOC(=O)CN1Cc2c(C)cccc2NC1=O,184.5
OC1CCN(CC(O)c2cc(-c3ccccc3)on2)CC1,118.0
CNC(=S)NCCCNc1ccccn1,134.5
COn1c(C(F)(F)F)nc2ncc(Cl)cc21,91.5
CC(=O)On1c(C(F)(F)F)nc2ncc(Cl)cc21,103.0
CS(=O)(=O)On1c(C(F)(F)F)nc2ncc(Cl)cc21,136.7
CNC(=O)On1c(C(F)(F)F)nc2nc(Br)c(Cl)c(Br)c21,216.0
O=C(O)C1CCCc2sc(=O)[nH]c21,192.0
N#CC(c1ccccn1)c1cccs1,49.0
CC(C(N)=S)(c1ccccc1)c1ccccn1,187.0
c1ccc(C(C2=NCCN2)c2ccccn2)cc1,135.0
OC(C1=NCCN1)(c1ccccc1)c1ccccn1,153.0
OC(C1=NCCN1)(c1ccccn1)c1cccs1,151.5
OC(C1=NCCN1)(c1ccccc1)c1cccc(Cl)n1,155.0
CC(=O)N1CCN=C1C(O)(c1ccccc1)c1ccccn1,151.5
CN1CCN=C1C(O)(c1ccccc1)c1ccccn1,106.5
Sc1ccc(-n2cnnn2)cc1,121.0
Cn1nc2c(c1-c1ccc(Cl)cc1)Cc1ccccc1-2,132.0
Cn1nc(-c2ccc(Cl)cc2)c2c1-c1ccccc1C2,176.0
Clc1ccc(-c2[nH]nc3c2Cc2ccccc2-3)cc1,267.0
c1ccc2c(c1)CCc1c-2n[nH]c1-c1ccncc1,229.0
c1ccc2c(c1)CCC1C2=NNC1c1ccncc1,171.0
Cc1ccc(C(=O)C2Cc3ccccc3C2=O)cc1,104.0
Cc1ccc(-c2[nH]nc3c2Cc2ccccc2-3)cc1,251.0
c1ccc2c(c1)CCCC1C2=NNC1c1ccncc1,154.5
COc1ccc2c(c1)C1=NNC(c3ccncc3)C1CCC2,164.0
CN1N=C2c3ccccc3CCC2C1c1ccncc1,196.5
c1ccc2c(c1)CCCc1c-2n[nH]c1-c1ccncc1,218.0
COc1ccc2c(c1)-c1n[nH]c(-c3ccncc3)c1CCC2,200.5
O=C1/C(=C/c2ccncc2)CCc2ccccc21,113.0
COc1cc2c(cc1OC)C1=NNC(c3ccc(Cl)cc3)C1CCC2,161.5
C=C1C=CC2CC1C(Cc1ccc(OC)cc1)NC2=O,132.5
CN(C)c1ccc(C=O)c(OCC#N)c1,124.5
CN(C)c1ccc2cc(C#N)oc2c1,70.5
CCN(CC)c1ccc2cc(C(=O)NN)oc2c1,128.0
Cc1nccn1S(=O)(=O)c1c[nH]cn1,158.5
CCc1nc(C)cn1S(=O)(=O)c1c[nH]cn1,147.5
CCCc1nccn1S(=O)(=O)c1c[nH]cn1,163.5
CC(C)c1nccn1S(=O)(=O)c1c[nH]cn1,119.0
COC(=O)Nc1nc2ccccc2n1C(=O)NC(=O)C(Cl)=C(Cl)Cl,231.0
CNC(=S)NCCS(=O)Cc1nc[nH]c1C,139.5
CN/C(=N\CCS(=O)Cc1[nH]cnc1C)NC#N,185.75
CN/C(=N\CCS(=O)Cc1nccs1)NC#N,110.0
COc1cccc(C2(C(N)=O)CCC3(CC2)OCCO3)c1,136.5
COc1cccc(C2(C(N)=O)CCCCC2)c1,121.0
COc1cccc(C23CCC(=O)C(C2)NC3=O)c1,138.5
COc1cccc(C23CCCC(C2)NC3=O)c1,110.0
COc1cccc(C23CCCC(C2)N(C)C3=O)c1,69.0
COc1cccc(C23CCCC(C2)N(Cc2ccccc2)C3C)c1,185.0
COc1cccc(C23CCCC(C2)NC3C)c1,175.0
CN1CC2(c3cccc(O)c3)CCCC1C2,145.0
N#Cc1cc(I)c(I)[nH]1,212.0
O=C1NCCN1C(c1ccccc1)c1ccccc1,201.0
O=C1NCCN1Cc1ccc2ccccc2c1,150.5
OCc1cccc2cc(Br)ccc12,73.5
ClCc1cccc2cc(Br)ccc12,74.5
O=C1NCCN1Cc1ccc2c(Br)cccc2c1,159.5
O=C1NCCN1Cc1c(Cl)cccc1Cl,157.0
O=C1NCCN1Cc1ccc(OCc2ccccc2)cc1,116.0
N#Cc1ccc(CN2CCNC2=O)cc1,130.0
CC(=O)Oc1ccc(Cl)cc1C(=O)O,147.0
CC(=O)Oc1ccc(Cl)cc1C(=O)Cl,36.5
N#Cc1c(N)oc2ccccc2c1=O,317.5
NC(=O)c1c(N)oc2ccccc2c1=O,265.0
N#Cc1c(N)oc2c(-c3ccccc3)cccc2c1=O,218.0
NC(=O)c1c(N)oc2c(-c3ccccc3)cccc2c1=O,234.0
COc1ccc2c(=O)c(C#N)c(N)oc2c1,300.0
N#Cc1c(N)oc2ccc(Cl)cc2c1=O,340.0
NC(=O)c1c(N)oc2ccc(Cl)cc2c1=O,320.0
COc1cccc(C(=O)O)c1OC(C)=O,139.5
COc1cccc(C(=O)Cl)c1OC(C)=O,52.5
COc1cccc2c(=O)c(C#N)c(N)oc12,300.0
COc1cccc2c(=O)c(C(N)=O)c(N)oc12,302.0
COc1ccc(OC(C)=O)c(C(=O)O)c1,156.0
COc1ccc2oc(N)c(C#N)c(=O)c2c1,320.0
COc1ccc2oc(N)c(C(N)=O)c(=O)c2c1,270.0
O=C(O)CCCCCC1=CCCC1=O,71.0
CC(=O)P(=Cc1ccccc1)(c1ccccc1)c1ccccc1,200.5
Fc1ccc(-c2ccccc2)c(F)c1,64.0
CC(=O)c1ccc(-c2ccc(F)cc2F)cc1,83.0
O=C(O)Cc1ccc(-c2ccc(F)cc2F)cc1,144.0
CC(C(=O)O)c1ccc(-c2ccc(F)cc2)c(F)c1,118.5
CC(=O)c1ccc(-c2ccc(F)cc2)c([N+](=O)[O-])c1,89.0
CC(=O)c1ccc(-c2ccc(F)cc2)c(N)c1,89.5
CC(=O)c1ccc(-c2ccc(F)cc2)c(F)c1,81.25
O=C(O)Cc1ccc(-c2ccc(F)cc2)c(F)c1,145.0
CC(C(=O)O)c1ccc(-c2ccc(F)cc2F)cc1,111.75
CC(C(=O)O)c1ccc(-c2ccc(F)cc2)c(Br)c1,130.0
CC(C(=O)O)c1ccc(-c2ccc(Br)cc2F)cc1,138.0
CC(=O)c1ccc(-c2ccc(Br)cc2F)cc1,95.0
CC(C(=O)O)c1ccc(-c2ccc(F)cc2Br)cc1,78.0
CC(=O)c1ccc(-c2ccc(F)cc2Br)cc1,71.0
CC(C(=O)O)c1ccc(-c2ccc(Br)cc2)c(F)c1,134.0
CC(=O)c1ccc(-c2ccc(Br)cc2)c(Br)c1,83.5
CC(=O)c1ccc(-c2ccc(Br)cc2)c(F)c1,90.0
CC(C(=O)O)c1ccc(-c2ccc(Br)cc2Br)cc1,115.0
CC(C)(C)/C(CSC(F)F)=N/O,93.5
N#CC1(c2ccccc2)CCC(O)CC1,107.0
O=C(O)CCC1CC(c2ccccc2)CCC1O,154.25
O=C1CCC2(CCCc3ccccc32)CC1,110.0
Cc1ccc2c(c1)CC1(CCC(=O)CC1)C21OCCO1,125.5
Cc1ccc2c(c1)C1(OCCO1)C1(CCC(=O)CC1)C2,117.0
COc1ccc2c(c1)CC1(CCC(=O)CC1)C21OCCO1,143.0
ON=C1CCC2(CC1)Cc1ccccc1C2,121.0
O=C1CCC2(CC1)Cc1ccccc1C2,92.5
OC1CCC2(CC1)Cc1ccccc1C2,77.0
Cc1ccc2c(c1)CC1(CCC(NCCCC(=O)c3ccc(F)cc3)CC1)C2,205.0
C=C1c2ccccc2CC12CCC(N1CCCCC1)CC2,94.0
O=C1CCC2(CC1)CC(=O)c1ccccc1C2,159.0
CCC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)CC)c1,132.5
CCC(C)(C)c1cccc(C(=O)NN)c1O,156.5
CCCC(CC(C)O)OOC(=O)c1ccccc1,150.5
COc1ccc2c(c1)CCC1=C2CCC(=O)C1,76.0
COc1ccc2c(c1)CCC1=C2CCC(O)C1,91.0
NC(=O)NC1CCC(Cl)CC1,177.5
CC1(C)CCC(NC(N)=O)CC1,175.0
S=[PH2]CCC(c1ccccc1)(c1ccccc1)c1ccccc1,88.0
C#CC(CCCCC)OC(c1ccccc1)(c1ccccc1)c1ccccc1,65.75
O=C(O)CCCCCCCCC1=CC(O)CC1=O,62.0
COc1cccc(C2CCC(O)O2)c1,77.25
Cc1nc(N)nc(O)c1I,212.0
CCc1nc(N)nc(O)c1I,199.5
CCCc1nc(N)nc(O)c1I,233.5
CCOC(=O)Cc1cc(O)nc(N(CC)CC)n1,99.0
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)CC1,166.0
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1Cl,195.5
COC1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2C(F)(F)F)CC1,142.0
COC1CCN(S(=O)(=O)c2ccc(S(=O)(=O)Cl)cc2C(F)(F)F)CC1,118.0
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2C(F)(F)F)CC1,136.5
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1,153.75
NS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(=O)CC2)cc1,194.5
Oc1nc(Cl)n(-c2ccccc2)n1,148.0
CCn1nc(O)nc1Cl,109.0
CC(C)Cn1nc(O)nc1Cl,85.0
CC(C)n1nc(Br)nc1O,156.0
CSc1nc(O)nn1C(C)C,91.0
CSc1nc(O)nn1-c1ccccc1,176.5
CS(=O)c1nc(O)nn1-c1ccccc1,181.0
CS(=O)(=O)c1nc(O)nn1-c1ccccc1,174.0
CC(C)N1C(c2ccccc2)=NC(O)N1S,125.0
CC(C)N(CCOc1cccc2nc(Cl)c3ccccc3c12)C(C)C,89.5
C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C,129.0
C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1F,130.0
C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C(F)(F)F,130.0
C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1C(F)(F)F,115.0
C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)c(OC)c1OC,134.5
C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc(Br)c(OC)c(OC)c1,123.5
Cc1nc[nH]c1CSCCNc1cc[nH]c(=O)n1,250.0
Cc1nc[nH]c1CSCCNC1=NC(=O)C(Cc2ccccc2)N1,105.5
Cc1nc[nH]c1CSCCNc1cc(=O)cc[nH]1,209.0
Cc1nc[nH]c1CSCCNC1=NCCS(=O)(=O)N1,146.5
CSc1nc(C)c(Cc2ccccc2)c(=O)[nH]1,220.75
Cc1nc[nH]c1CSCCNc1nc(C)c(Cc2ccccc2)c(=O)[nH]1,140.75
CCOc1cc(NCCSCc2[nH]cnc2C)nc2ccccc12,153.0
Cc1nc[nH]c1CSCCNC1=Nc2ccccc2C(=O)C1,122.5
N=c1cc(NCCCCc2c[nH]cn2)ccs1,210.0
Cc1nc[nH]c1CSCCNc1nc(C)c(-c2ccccc2)c(=O)[nH]1,216.5
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,148.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCOC)C1c1cccc([N+](=O)[O-])c1,108.0
C#CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,132.5
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCCC2)C1c1cccc([N+](=O)[O-])c1,135.0
C=CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,96.5
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1ccccc1[N+](=O)[O-],174.0
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],127.5
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1,150.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cc([N+](=O)[O-])ccc1Cl,163.5
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cc([N+](=O)[O-])ccc1Cl,163.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1C#N,178.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1ccccc1C#N,152.0
CCCOC(=O)C1=C(C)N(c2ccccc2C#N)C(C)=C(C(=O)OC)C1,188.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(C#N)c1,150.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(SC)cc1,163.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2ccccc12,167.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2ccccc12,196.5
CCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C#N,156.0
CC1CCC2C(C=CC3=CCCc4c3n2c2ccncc42)C1,129.5
CC(=O)C1CCC2=C(C=CC3=CCCc4c3n2c2ccncc42)C1,194.5
C1=CC2=C(CCC(Cc3ccccc3)C2)n2c3c(c4cnccc42)CCC=C13,200.0
CC(OC(C)C(I)=C(I)I)C(I)=C(I)I,44.0
CC(C)C(OC(C(I)=C(I)I)C(C)C)C(I)=C(I)I,43.75
IC(I)=C(I)CCOCCC(I)=C(I)I,44.0
CC(=O)C(=NNc1cccc(C(F)(F)F)c1)C(C)=O,108.25
CN(C)CC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,94.5
O=C(c1ccc(Cl)cc1)c1ccc2c(c1)Cc1ccccc1-2,183.0
O=C(c1ccc(I)cc1)c1ccc(-c2ccc(Cl)cc2)cc1,218.0
CN(C)C(=O)C=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,121.0
N#CCC(O)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,169.0
NCCC(O)(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,177.0
N#CC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,154.0
O=CNCC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,172.0
CC(=O)NCC=C(c1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,247.5
N#CCCc1cccc(O)c1,65.0
NN(C(=O)c1ccc(Cl)c(Cl)c1)c1ccccc1,172.25
NN(C(=O)c1ccccc1)c1cc(Cl)ccc1Cl,161.5
NN(C(=O)c1ccc(F)cc1)c1ccccc1,178.0
NN(C(=O)c1ccccc1Cl)c1ccccc1,155.0
CC(C)c1ccc(C(=O)N(N)c2ccccc2)cc1,199.5
Cc1ccccc1N(N)C(=O)c1ccccc1,183.75
Cc1cccc(C(=O)N(N)c2ccccc2)c1,162.5
NN(C(=O)c1ccc(I)cc1)c1ccccc1,210.5
Cc1cc(C)cc(C(=O)N(N)c2ccccc2)c1,198.0
Cc1cc(C(=O)N(N)c2ccccc2)ccc1[N+](=O)[O-],163.75
Cc1ccc(C)c(C(=O)N(N)c2ccccc2)c1,208.5
NN(C(=O)c1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,179.5
NN(C(=O)c1ccc(Br)cc1)c1ccccc1,200.5
